% num_local_points | num_send_points | num_send_procs | num_recv_points | num_recv_procs 
  30586 	   17807 	   33 	   14284 	   34 
  30955 	    9933 	   17 	   10457 	   16 
  31372 	   14449 	   22 	   13853 	   22 
  30795 	    9382 	   17 	    9700 	   16 
  31746 	   11988 	   19 	   10690 	   18 
  31087 	   10108 	   14 	   10792 	   14 
  30587 	   16209 	   39 	   11946 	   39 
  29179 	   10365 	   14 	    8124 	   15 
  29945 	   18399 	   27 	   13903 	   26 
  31479 	    8963 	   19 	   10553 	   19 
  29857 	    8724 	   16 	    7327 	   16 
  30135 	   13775 	   34 	   10878 	   33 
  29600 	   12916 	   16 	    9267 	   15 
  30529 	   12371 	   26 	   10856 	   26 
  30042 	    8481 	   16 	    7686 	   16 
  29635 	   11206 	   15 	    8549 	   15 
  30739 	   13769 	   22 	   11968 	   23 
  30379 	   12948 	   16 	   11116 	   16 
  30282 	   10503 	   15 	   10304 	   15 
  31007 	   11131 	   16 	   12703 	   16 
  33239 	   14287 	   27 	   17739 	   27 
  32448 	   16850 	   33 	   19058 	   34 
  31171 	    9995 	   15 	   11254 	   15 
  30272 	   11044 	   19 	   10586 	   19 
  31271 	    7268 	   13 	    9255 	   13 
  34617 	   18613 	   61 	   22766 	   61 
  30278 	   12783 	   23 	   12003 	   23 
  31348 	   12668 	   26 	   12384 	   27 
  30357 	    8970 	   18 	    9074 	   18 
  31125 	   10747 	   20 	   11029 	   19 
  31569 	   13218 	   35 	   12739 	   35 
  31023 	    9469 	   13 	   10325 	   13 
  31087 	    8956 	   20 	    8145 	   20 
  30603 	    9351 	   13 	    9717 	   13 
  31268 	    9940 	   16 	   10805 	   16 
  31691 	   10682 	   28 	   11203 	   24 
  31297 	    8669 	   17 	   10039 	   18 
  31415 	    8628 	   32 	    8874 	   32 
  31913 	   10686 	   29 	   11429 	   29 
  30836 	    8258 	   15 	    8830 	   15 
  31132 	    6648 	   14 	    7074 	   13 
  30738 	    7631 	   20 	    7637 	   20 
  31064 	   11209 	   24 	   10835 	   18 
  30863 	    8032 	   14 	    8395 	   13 
  31403 	   15571 	   47 	   13294 	   52 
  28498 	   14133 	   21 	    8638 	   19 
  30144 	    9715 	   14 	    8865 	   14 
  31114 	   11199 	   19 	   13087 	   20 
  31456 	   10900 	   19 	   11867 	   19 
  30504 	    6615 	   13 	    7929 	   13 
  31479 	   17949 	   34 	   16289 	   34 
  28969 	   10013 	   16 	    7263 	   16 
  28867 	   11252 	   19 	    8732 	   19 
  31351 	    9934 	   19 	   12201 	   19 
  31505 	    7692 	   23 	   11956 	   23 
  32471 	   14846 	   34 	   16443 	   33 
  29554 	    8569 	   18 	    7290 	   18 
  29527 	   11254 	   21 	    9502 	   20 
  31847 	    9997 	   21 	   11958 	   21 
  30228 	    8751 	   12 	    8948 	   11 
  32077 	   14766 	   29 	   15612 	   29 
  29782 	    5790 	   11 	    6606 	   11 
  28744 	    8163 	   12 	    6513 	   13 
  28792 	    8933 	   16 	    6652 	   16 
  33360 	   15180 	   34 	   17549 	   33 
  31418 	   12562 	   97 	   14816 	   98 
  30610 	   11424 	   23 	    9710 	   23 
  30560 	    7748 	   16 	    8435 	   16 
  31795 	   10484 	   31 	   11377 	   31 
  30912 	    7935 	   16 	    8398 	   16 
  30604 	   11113 	   25 	   10296 	   24 
  30783 	    9644 	   12 	    9559 	   12 
  32031 	   12231 	   26 	   13707 	   21 
  31170 	   12294 	   27 	   12180 	   25 
  30596 	    8394 	   14 	    8694 	   14 
  31487 	   18456 	   39 	   17411 	   37 
  30553 	    7553 	   15 	    8518 	   16 
  31078 	    8543 	   21 	    8054 	   21 
  31214 	   11044 	   28 	   12041 	   29 
  30839 	    8562 	   25 	    9124 	   25 
  31166 	    7096 	   16 	    7856 	   15 
  30551 	    9234 	   22 	    9141 	   20 
  30453 	    6937 	   10 	    7304 	   10 
  31547 	   10978 	   36 	   10082 	   32 
  31031 	    8761 	   22 	    9215 	   21 
  30411 	   13642 	   41 	   11212 	   41 
  30835 	    9962 	   15 	    8972 	   14 
  30947 	    7794 	   14 	    9370 	   14 
  28747 	   12182 	   19 	    9731 	   19 
  30475 	    7201 	   19 	    6968 	   13 
  31916 	   17798 	   31 	   16867 	   31 
  30896 	    6310 	   14 	    8770 	   14 
  30871 	    7433 	   17 	    8727 	   17 
  29373 	   10053 	   13 	    9073 	   13 
  28788 	    9871 	   15 	    7019 	   16 
  33330 	   12560 	   68 	   17479 	   62 
  28993 	    8665 	   14 	    6885 	   15 
  30467 	    8610 	   20 	    9528 	   19 
  30855 	   14013 	   23 	   13889 	   23 
  30021 	    9518 	   22 	    8399 	   20 
  31432 	    9418 	   21 	   11929 	   19 
  29761 	    8387 	   22 	    8125 	   23 
  28997 	    8594 	   11 	    6914 	   11 
  31131 	   10111 	   24 	   11845 	   26 
  28010 	   11871 	   15 	    8245 	   16 
  32808 	   10297 	   27 	   13645 	   25 
  31375 	   10001 	   68 	   11062 	   70 
  31274 	   11683 	   19 	   11458 	   18 
  30368 	    8949 	   19 	    9133 	   20 
  30611 	    6881 	   17 	    7255 	   14 
  30781 	   10641 	   19 	   12458 	   19 
  30948 	   16939 	   48 	   15405 	   41 
  30154 	    9386 	   17 	    9063 	   17 
  30448 	    6717 	   15 	    6706 	   14 
  30338 	    8278 	   16 	    9761 	   15 
  31181 	   10843 	   20 	   11474 	   19 
  30654 	   13960 	   49 	   13363 	   50 
  29679 	    7397 	   16 	    6754 	   16 
  30037 	    7829 	   13 	    9477 	   20 
  30708 	   11235 	   26 	   10362 	   24 
  30789 	    9114 	   20 	    9927 	   19 
  29686 	    8254 	   16 	    8390 	   40 
  29713 	    6496 	   41 	    5627 	   11 
  30462 	    7121 	   15 	    8711 	   15 
  29550 	   10477 	   18 	    9014 	   21 
  30879 	    8279 	   18 	   10048 	   21 
  29829 	   11254 	   93 	   11009 	  110 
  31961 	    9960 	   35 	   13743 	   39 
  31539 	    9057 	   24 	   12615 	   27 
  29662 	   11199 	   19 	   10538 	   20 
  30237 	   10557 	   18 	   10589 	   18 
  29519 	    9747 	   17 	    9343 	   16 
  29176 	    9263 	   17 	    7593 	   17 
  30649 	    9653 	   16 	   10518 	   14 
  29454 	   11472 	   21 	   10127 	   21 
  30982 	   10378 	   27 	   11228 	   29 
  31360 	   11852 	   38 	   13843 	   41 
  29414 	   10274 	   15 	   10716 	   16 
  30169 	   11344 	   19 	   11588 	   18 
  28878 	    8688 	   12 	    9177 	   11 
  29245 	   10528 	   16 	   10486 	   16 
  29594 	   12353 	   34 	   12739 	   36 
  29099 	    9665 	   17 	   10117 	   17 
  28470 	    8440 	   12 	   10222 	   16 
  28658 	    9670 	   16 	    8935 	   12 
  29143 	   10778 	   17 	   10935 	   17 
  29097 	   13608 	   37 	   12125 	   41 
  28457 	   11066 	   24 	    9343 	   24 
  29787 	   12359 	   38 	   12534 	   39 
  29587 	    9754 	   18 	   10773 	   18 
  28974 	   11767 	   18 	   10622 	   18 
  28826 	    9086 	   14 	    8680 	   14 
  30099 	   11022 	   23 	   11431 	   21 
  28412 	   10033 	   36 	    8877 	   29 
  29441 	   12365 	   38 	   12432 	   44 
  29251 	    8502 	   14 	    8318 	   15 
  29389 	   10214 	   19 	    9922 	   19 
  29378 	   11545 	   19 	   12246 	   24 
  28894 	    8444 	   15 	    7481 	   11 
  29870 	   10159 	   19 	   10590 	   19 
  29604 	   11554 	   42 	   11616 	   48 
  29394 	    9881 	   17 	   10002 	   15 
  29783 	   11533 	   23 	   12636 	   23 
  28275 	    8753 	   14 	    8850 	   16 
  29046 	    9540 	   16 	   10114 	   16 
  28738 	   12907 	   31 	   12491 	   34 
  28419 	   12456 	   30 	   10864 	   35 
  29786 	   10080 	   30 	   11285 	   30 
  28964 	    9717 	   15 	    7996 	   12 
  29339 	   11642 	   20 	   11137 	   20 
  29205 	    8441 	   13 	    9487 	   13 
  29133 	   10515 	   19 	   10091 	   18 
  29148 	   11194 	   28 	   10895 	   27 
  28234 	    8202 	   15 	    8490 	   17 
  28927 	    9119 	   17 	   10000 	   16 
  28770 	   10861 	   17 	   11572 	   18 
  28770 	   10427 	   16 	    9816 	   14 
  28673 	   11852 	   35 	   12475 	   33 
  28956 	   12659 	   38 	   12401 	   43 
  28680 	    8904 	   14 	    8590 	   12 
  28970 	   10243 	   17 	   10303 	   17 
  28882 	   10514 	   17 	   10326 	   18 
  29083 	    8817 	   11 	    8491 	   13 
  29086 	    9740 	   19 	   10340 	   21 
  28712 	   12439 	   62 	   11494 	   58 
  29042 	    8326 	   13 	    8774 	   15 
  28840 	    9972 	   20 	    9228 	   17 
  28794 	   10603 	   19 	   10476 	   21 
  28453 	    8732 	   22 	    8442 	   17 
  28488 	    7538 	   13 	    8523 	   12 
  28602 	    9909 	   46 	   10157 	   48 
  29063 	   10462 	   21 	   10648 	   18 
  28942 	    9646 	   24 	    8574 	   24 
  28795 	    7693 	   13 	   10802 	   20 
  29574 	    7240 	   20 	    7507 	   14 
  29715 	    9774 	   52 	    9920 	   51 
  29517 	    9208 	   21 	    9575 	   17 
  30234 	    9311 	   25 	   10756 	   19 
  30601 	    6733 	   14 	    6932 	   14 
  30230 	    7050 	   18 	    7737 	   15 
  31090 	   11565 	   42 	   14366 	   52 
  30710 	    6760 	   22 	    9767 	   19 
  30567 	    7581 	   22 	    9546 	   19 
  30906 	    8051 	   22 	    9258 	   18 
  30520 	   18848 	   47 	   12262 	   47 
  29628 	   23838 	   55 	   16084 	   54 
  30448 	   14867 	   33 	   15204 	   35 
  29510 	    9923 	   11 	   10129 	   11 
  29954 	   10784 	   19 	   10522 	   17 
  30224 	    8274 	   14 	    8292 	   13 
  29851 	   10355 	   16 	    9843 	   15 
  30198 	   10264 	   22 	   10248 	   23 
  30344 	    8104 	   12 	    8241 	   12 
  30687 	   12061 	   29 	   11959 	   29 
  30312 	    7304 	   15 	    8204 	   15 
  31765 	   11486 	   34 	   13950 	   34 
  29734 	    9757 	   17 	    9147 	   17 
  29950 	    7272 	   11 	    7788 	   11 
  31388 	   10586 	   21 	   12240 	   20 
  31208 	   10078 	   25 	   11720 	   24 
  29937 	    6799 	   11 	    6728 	   11 
  30090 	    9135 	   17 	    8253 	   17 
  30956 	    9819 	   20 	   10258 	   20 
  31013 	    7712 	   15 	    9168 	   15 
  31172 	    5537 	   15 	    8545 	   25 
  31278 	   10688 	   38 	   10089 	   41 
  28751 	   15781 	   48 	   10775 	   50 
  29803 	   13797 	   42 	   12398 	   49 
  30970 	    9496 	   16 	   10342 	   15 
  30309 	    7124 	   17 	    8637 	   17 
  30198 	    7858 	   21 	    7043 	   13 
  29401 	   11250 	   16 	   10451 	   23 
  30945 	    8986 	   21 	    9570 	   16 
  30898 	    8500 	   21 	   10422 	   23 
  30364 	    8399 	   14 	    8509 	   14 
  30446 	    7316 	   11 	    7605 	   12 
  29642 	   11825 	   22 	   10387 	   26 
  30134 	   10796 	   22 	   11090 	   25 
  31079 	    7864 	   16 	    9989 	   14 
  30710 	    9882 	   46 	   10921 	   49 
  30341 	    8439 	   15 	    8343 	   15 
  30145 	    9818 	   18 	    9053 	   16 
  30117 	    8534 	   17 	    8183 	   17 
  30342 	   10108 	   28 	    9734 	   29 
  30505 	    7895 	   14 	    7833 	   13 
  31119 	   11987 	   38 	   12903 	   35 
  30428 	    9220 	   15 	    9115 	   14 
  30522 	    8137 	   17 	    8397 	   17 
  30454 	    9440 	   13 	    8882 	   12 
  30284 	    8831 	   13 	    8819 	   14 
  30489 	    7669 	   16 	    8077 	   17 
  29975 	    9508 	   24 	    8914 	   24 
  29959 	    8607 	   13 	    8763 	   13 
  29689 	    9867 	   21 	    8416 	   19 
  30330 	    6624 	   14 	    6692 	   14 
  30390 	    8186 	   12 	    8001 	   13 
  31017 	   10879 	   32 	   11833 	   38 
  30111 	    9837 	   29 	    9647 	   25 
  30271 	    8342 	   17 	    8194 	   17 
  30237 	    7500 	   15 	    8167 	   17 
  30045 	    9010 	   14 	    8961 	   13 
  30430 	    8969 	   19 	    8415 	   16 
  30609 	    8414 	   16 	    9217 	   16 
  30261 	   10041 	   66 	   10172 	   74 
  29590 	    9133 	   15 	    8400 	   15 
  30189 	    6984 	   15 	    7720 	   14 
  29924 	    9746 	   28 	    8946 	   28 
  29518 	    9264 	   15 	    9271 	   15 
  28339 	   12025 	   32 	    9910 	   35 
