% num_local_points | num_send_points | num_send_procs | num_recv_points | num_recv_procs 
  55812 	   88688 	   13 	   86231 	   15 
  70664 	   80817 	   17 	   71962 	   18 
  68858 	   79831 	   16 	   75825 	   17 
  72120 	   69152 	   14 	   69547 	   14 
  56646 	   85502 	   10 	   87452 	   12 
  35498 	  118716 	   17 	  131884 	   15 
  43394 	  105976 	   21 	  105025 	   32 
  61257 	   83632 	   20 	   82449 	   14 
  65154 	   76267 	   12 	   78367 	   10 
  53606 	   96683 	   18 	   93545 	   19 
  65216 	   71614 	   16 	   70416 	   12 
  64868 	   91224 	   26 	   82442 	   18 
  84852 	   65166 	   14 	   65251 	   12 
  72691 	   73362 	   12 	   78451 	   16 
  86706 	   53268 	   13 	   54325 	   11 
  98823 	   40291 	   11 	   37925 	   12 
  82903 	   71093 	   45 	   67498 	   51 
  75285 	   67610 	    9 	   76873 	   16 
  64038 	   88043 	   18 	   86699 	   19 
  72828 	   68443 	   18 	   67107 	   16 
  62015 	   78772 	   18 	   74207 	   14 
  63660 	   83626 	   25 	   80106 	   19 
  78163 	   66960 	   16 	   66737 	   15 
  74886 	   69516 	   29 	   69089 	   30 
  92184 	   47886 	   14 	   46610 	   11 
  91438 	   50622 	   15 	   47928 	    9 
  94989 	   49422 	   34 	   51222 	   31 
  94256 	   47110 	   25 	   49265 	   18 
 101365 	   36610 	   14 	   37795 	   13 
  96773 	   43134 	   31 	   41544 	   26 
  86554 	   51641 	   26 	   48138 	   21 
  82982 	   56877 	   59 	   62055 	   70 
   1203 	  146742 	   19 	  148899 	   11 
  11595 	  132135 	   17 	  143671 	   13 
     39 	  141713 	   17 	  149657 	   19 
    168 	  145003 	   19 	  154075 	   14 
    399 	  142201 	   15 	  141487 	   18 
     34 	  138292 	   14 	  144280 	   15 
    373 	  144114 	   24 	  155992 	   23 
     33 	  145325 	   25 	  153457 	   11 
     41 	  139972 	   12 	  149083 	   27 
    105 	  142323 	   22 	  146251 	   13 
     51 	  143209 	   25 	  149593 	   12 
      0 	  140210 	   13 	  147820 	   15 
     77 	  140244 	   14 	  151333 	   20 
    133 	  141059 	   20 	  155581 	   10 
     33 	  139692 	    9 	  149732 	   24 
     21 	  150257 	   35 	  146571 	   27 
  32287 	  129491 	   38 	  121025 	   31 
   1708 	  147445 	   23 	  148979 	   13 
      0 	  144135 	   17 	  159135 	   34 
  20445 	  119030 	   13 	  142630 	   39 
  64081 	   85914 	   26 	   76114 	   16 
  63934 	   75838 	   10 	   74649 	   20 
