% num_local_points | num_send_points | num_send_procs | num_recv_points | num_recv_procs 
  81509 	 1548683 	  167 	 1051414 	  192 
  81509 	 1548684 	  189 	 1363282 	  142 
  81509 	 1548683 	  128 	 1833506 	  185 
  81509 	 1548684 	  135 	 1514972 	  137 
  81509 	 1548684 	  179 	 1798767 	  129 
  81509 	 1548683 	  140 	 1906361 	  179 
  81509 	 1548684 	  211 	 1222791 	   76 
  81509 	 1548684 	  127 	 2263472 	  211 
  81509 	 1548683 	  154 	 1677446 	  175 
  81509 	 1548684 	  151 	 1410808 	  189 
  81509 	 1548684 	  181 	  973965 	  244 
  81509 	 1548683 	  185 	  999926 	  206 
  81509 	 1548684 	  166 	 1859948 	  242 
  81509 	 1548683 	  140 	 1188003 	  155 
  81509 	 1548684 	  159 	 1576086 	  161 
  81509 	 1548684 	  203 	 1820072 	   99 
  81509 	 1548683 	  165 	 2159133 	  166 
  81509 	 1548684 	  156 	 1509805 	  153 
  81509 	 1548684 	  148 	 1687422 	  109 
  81509 	 1548683 	  159 	 2025127 	  116 
  81509 	 1548684 	  179 	 1757704 	  154 
  81509 	 1548684 	  131 	 1695454 	  150 
  81509 	 1548683 	  159 	 1410766 	  166 
  81509 	 1548684 	  148 	 1226283 	  199 
  81509 	 1548683 	  193 	 1269672 	  252 
  81509 	 1548684 	  213 	 1411687 	  186 
  81509 	 1548684 	  203 	 1249206 	  148 
  81509 	 1548683 	  220 	  970045 	  166 
  81509 	 1548684 	  203 	 1458825 	  245 
  81509 	 1548684 	  130 	 1644976 	  246 
  81509 	 1548683 	  209 	 1710056 	  153 
  81509 	 1548684 	  204 	 1379344 	  227 
  81509 	 1548684 	  193 	  939882 	  227 
  81509 	 1548683 	  172 	 1514266 	  244 
  81509 	 1548684 	  139 	 1452544 	  162 
  81509 	 1548683 	  161 	 1791500 	  154 
  81509 	 1548684 	  179 	 1830926 	   98 
  81509 	 1548684 	  166 	 2064741 	   89 
  81509 	 1548683 	  151 	 1761216 	   82 
  81509 	 1548684 	  154 	 1350995 	  149 
  81509 	 1548684 	  149 	 1470988 	  194 
  81509 	 1548683 	  165 	 1357264 	  146 
  81509 	 1548684 	  171 	 1305060 	  115 
  81509 	 1548684 	  141 	 2224827 	  215 
  81509 	 1548683 	  148 	 1454303 	  112 
  81509 	 1548684 	  159 	 1869018 	  115 
  81509 	 1548683 	  174 	 1800240 	   79 
  81509 	 1548684 	  145 	 1939544 	   89 
  81509 	 1548684 	  170 	 1266576 	  123 
  81509 	 1548683 	  193 	 2079672 	  251 
  81509 	 1548684 	  172 	 1403142 	  149 
  81509 	 1548684 	  208 	 2057223 	  154 
  81509 	 1548683 	  202 	 1482950 	  169 
  81509 	 1548684 	  211 	 1616217 	  210 
  81509 	 1548684 	  236 	 1440310 	   99 
  81509 	 1548683 	  228 	 1319931 	  233 
  81509 	 1548684 	  197 	 1185565 	  234 
  81509 	 1548684 	  164 	 1462090 	  207 
  81509 	 1548684 	  204 	 1754630 	  109 
  81509 	 1548684 	  165 	 1904684 	  125 
  81509 	 1548683 	  189 	 1589439 	  202 
  81509 	 1548684 	  180 	 1277107 	  176 
  81509 	 1548684 	  167 	 1439848 	  195 
  81509 	 1548683 	  174 	 1398227 	  139 
  81509 	 1548684 	  169 	 1580187 	  215 
  81509 	 1548684 	  139 	 1503048 	  180 
  81509 	 1548683 	  164 	 1783241 	  115 
  81509 	 1548684 	  206 	 1275299 	   61 
  81509 	 1548683 	  159 	 1373896 	  177 
  81509 	 1548684 	  145 	 1337163 	  193 
  81509 	 1548684 	  157 	 1663646 	  200 
  81509 	 1548683 	  156 	 1836316 	   95 
  81509 	 1548684 	  170 	 1773225 	  128 
  81509 	 1548684 	  165 	 1885241 	   95 
  81509 	 1548683 	  167 	 1405981 	  102 
  81509 	 1548684 	  173 	 1634398 	   99 
