% tn | Cd_x | Cd_y | Cd_z
0.0625 19.818 -0.00108104 -0.00108131
0.113814 8.39881 0.00228475 0.00229101
0.16015 2.96536 0.00128885 0.00128397
0.204489 1.14183 0.000452139 0.000448115
0.248275 0.750589 -0.000253153 -0.000255083
0.292142 0.712974 -0.000459501 -0.000452636
0.336341 0.719885 -0.00037591 -0.000381655
0.380654 0.711316 -0.000251397 -0.000254124
0.425208 0.424775 -0.000153462 -0.00015145
0.470386 0.938919 -0.000129287 -0.000128018
0.515765 0.752233 -1.05786e-06 -7.90661e-06
0.561353 0.70501 -2.35405e-05 -2.0224e-06
0.607156 0.725349 -5.46131e-05 -7.01904e-05
0.653139 0.702177 -2.73486e-05 -1.56826e-05
0.699236 0.702542 -5.23634e-05 -6.78111e-05
0.745478 0.688427 -3.57852e-05 -2.79519e-05
0.791892 0.671727 -3.30771e-05 1.64758e-06
0.838459 0.697609 -5.35094e-05 -7.38004e-05
0.885175 0.670184 3.0197e-05 2.72695e-05
0.932051 0.679896 -2.30328e-05 -4.04931e-05
0.979071 0.670023 -9.89848e-08 -1.24381e-05
1.02622 0.675085 -1.49796e-05 -3.37456e-06
1.07348 0.668195 -2.25174e-05 -3.34896e-05
1.12085 0.67135 -3.79562e-06 -3.54638e-05
1.16832 0.650569 -6.31948e-05 -1.67816e-05
1.21588 0.691234 -0.00013317 -0.000122398
1.26351 0.670509 -6.96103e-05 -9.76502e-05
1.31123 0.67399 -6.0121e-05 -5.37827e-05
1.35902 0.670538 -8.36359e-05 -8.79283e-05
1.40688 0.673595 -8.18191e-05 -8.67468e-05
1.45481 0.671862 -7.80665e-05 -8.57719e-05
1.5028 0.673861 -8.13284e-05 -4.78153e-05
1.55087 0.651497 -9.76438e-05 -8.71464e-05
1.59901 0.681918 4.63211e-05 8.57276e-06
1.64722 0.666137 -2.45779e-05 -2.93353e-05
1.69551 0.665675 1.83363e-06 2.69891e-05
1.74388 0.668786 -1.09938e-05 -2.50942e-05
1.79233 0.667446 -4.0011e-06 1.18264e-05
1.84086 0.668974 -1.8439e-05 -1.3145e-05
1.88946 0.66842 1.54179e-05 -1.27549e-05
1.93813 0.656216 3.99083e-07 1.85497e-05
1.98686 0.687338 -3.65782e-06 -7.56834e-06
2.03564 0.675345 1.93865e-06 1.89421e-05
2.08446 0.677394 1.51248e-05 -6.55844e-07
2.13334 0.676054 1.82635e-06 4.22764e-06
2.18225 0.677541 1.17465e-05 6.72243e-06
2.2312 0.676943 8.58138e-06 4.57112e-06
2.28019 0.67807 2.01976e-05 1.79057e-05
2.32921 0.666068 8.28043e-06 6.18039e-06
2.37826 0.684765 1.09397e-05 -2.34226e-05
2.42734 0.674269 -2.33473e-06 5.36913e-05
2.47644 0.674788 2.03321e-05 -2.57519e-06
2.52557 0.67623 1.54083e-05 2.86284e-05
2.57472 0.675437 1.86973e-05 5.02909e-06
2.62389 0.676205 1.73451e-05 6.35731e-06
2.67308 0.675753 7.07569e-06 1.64975e-05
2.72229 0.669033 7.79769e-06 1.92839e-05
2.77157 0.680719 1.78593e-05 -8.83137e-06
2.82091 0.673481 6.94818e-07 3.21458e-05
2.87028 0.675204 1.87666e-05 9.96813e-06
2.91968 0.674639 3.0634e-05 1.53037e-05
2.9691 0.674913 2.18274e-05 2.72788e-05
3.01856 0.674332 1.31721e-05 9.67672e-06
3.06803 0.674368 3.87805e-06 6.8585e-06
3.11752 0.663782 3.60838e-05 1.94762e-05
3.16704 0.684843 1.98557e-05 3.37579e-05
3.21658 0.675395 1.93069e-05 1.31788e-05
3.26614 0.676539 2.63941e-05 1.82076e-05
3.31573 0.67603 9.14335e-06 3.57258e-05
3.36534 0.676127 3.79346e-05 3.41124e-05
3.41497 0.675498 2.07257e-06 7.57813e-06
3.46462 0.675374 4.07905e-05 1.35863e-05
3.51429 0.671046 2.18529e-06 5.10952e-06
3.56399 0.674459 2.27852e-05 -5.08426e-07
3.61371 0.670218 2.97661e-05 6.14572e-05
3.66346 0.670914 1.84813e-05 2.89404e-05
3.71323 0.670195 2.21182e-05 3.25257e-05
3.76302 0.670049 1.70665e-05 -2.54848e-05
3.81284 0.669332 2.90994e-05 6.2484e-05
3.86267 0.668987 3.56073e-05 2.54317e-05
3.91254 0.664713 1.92136e-05 -2.24639e-05
3.96242 0.671255 2.92924e-05 8.15642e-05
4.01232 0.666799 1.06036e-05 5.06109e-07
4.06225 0.667192 4.73039e-05 5.7199e-05
4.11219 0.666557 1.77192e-05 6.57008e-06
4.16215 0.666127 1.37565e-05 4.08116e-05
4.21213 0.665349 4.46549e-05 -8.71294e-06
4.26214 0.664792 1.14986e-05 3.20265e-05
4.31216 0.660202 4.30986e-05 5.50458e-05
4.3622 0.66756 3.36997e-05 3.74684e-05
4.41227 0.662174 1.6074e-05 1.68076e-05
4.46235 0.662003 3.24057e-05 3.20643e-05
