% num_local_points | num_send_points | num_send_procs | num_recv_points | num_recv_procs 
 122341 	   38221 	   77 	   31415 	   75 
 121230 	   27809 	   25 	   24818 	   25 
 122793 	   32508 	   20 	   30823 	   20 
 121203 	   24474 	   15 	   24271 	   15 
 119930 	   42067 	   20 	   36156 	   20 
 123215 	   23861 	   14 	   22865 	   14 
 125502 	   25010 	   20 	   28037 	   18 
 123345 	   18042 	   14 	   21872 	   14 
 124925 	   36629 	   41 	   36934 	   41 
 121070 	   32003 	   25 	   26547 	   26 
 122436 	   24805 	   16 	   21242 	   16 
 123201 	   23726 	   14 	   27266 	   14 
 124178 	   35311 	   25 	   35634 	   23 
 122900 	   25210 	   16 	   24373 	   15 
 121270 	   30185 	   18 	   29655 	   17 
 124440 	   21844 	   17 	   24609 	   15 
 124510 	   32918 	   26 	   31583 	   26 
 124295 	   28985 	   18 	   29500 	   19 
 124564 	   21748 	   15 	   24076 	   15 
 123916 	   34653 	   20 	   33499 	   21 
 124565 	   24831 	   15 	   26773 	   13 
 123891 	   30525 	   24 	   29780 	   23 
 126213 	   17985 	   14 	   19898 	   13 
 125262 	   20299 	   27 	   22345 	   27 
 123982 	   47134 	   77 	   40729 	   79 
 122091 	   23106 	   17 	   23545 	   17 
 119857 	   24585 	   13 	   25458 	   13 
 119899 	   40369 	   26 	   34507 	   27 
 116492 	   37346 	   23 	   29133 	   23 
 120711 	   27559 	   14 	   28303 	   13 
 120536 	   18864 	   15 	   21116 	   14 
 119518 	   25299 	   18 	   24298 	   18 
 122463 	   31900 	   20 	   35393 	   20 
 115912 	   55094 	   49 	   39957 	   49 
 118806 	   27501 	   20 	   19507 	   20 
 116595 	   29956 	   18 	   26292 	   19 
 119592 	   28613 	   17 	   28174 	   17 
 117430 	   26688 	   13 	   22788 	   12 
 126270 	   24506 	   26 	   38871 	   27 
 120837 	   25399 	   23 	   26847 	   23 
 111219 	   39483 	   23 	   17465 	   23 
 120964 	   24193 	   18 	   21244 	   18 
 119390 	   24178 	   17 	   22574 	   17 
 123952 	   21773 	   20 	   25842 	   19 
 125596 	   17292 	   18 	   28518 	   17 
 121938 	   39575 	   57 	   38031 	   56 
 120998 	   28364 	   17 	   26981 	   17 
 120928 	   26217 	   18 	   27191 	   16 
 119588 	   35670 	   22 	   29868 	   24 
 120356 	   26787 	   14 	   26758 	   14 
 119763 	   25830 	   20 	   22739 	   20 
 117260 	   28536 	   20 	   21007 	   21 
 121289 	   22193 	   15 	   26351 	   15 
 123655 	   23968 	   41 	   26598 	   35 
 116612 	   29452 	   43 	   18600 	   40 
 118959 	   23131 	   16 	   22683 	   16 
 116637 	   25340 	   10 	   21507 	   10 
 119455 	   28107 	   23 	   28517 	   23 
 117936 	   21314 	   17 	   14788 	   15 
 125109 	   18542 	   23 	   26750 	   23 
 116303 	   32704 	   24 	   26987 	   22 
 119254 	   26343 	   15 	   19542 	   17 
 116353 	   28440 	   22 	   19994 	   24 
 120002 	   22937 	   20 	   21328 	   19 
 123406 	   18202 	   20 	   26126 	   21 
 121754 	   30519 	   37 	   30605 	   36 
 120704 	   27809 	   22 	   24051 	   23 
 120045 	   24379 	   16 	   19663 	   16 
 120812 	   23987 	   19 	   22410 	   16 
 120405 	   29900 	   16 	   30045 	   15 
 121089 	   43364 	   28 	   40655 	   28 
 119256 	   26770 	   12 	   28422 	   12 
 117446 	   37678 	   17 	   35004 	   17 
 119080 	   26976 	   14 	   28342 	   15 
 121055 	   27472 	   19 	   28781 	   18 
 120038 	   26389 	   14 	   24402 	   15 
 119414 	   22984 	   12 	   24800 	   11 
 122031 	   36254 	   34 	   37505 	   33 
 120200 	   24508 	   12 	   25100 	   12 
 120803 	   31224 	   17 	   29755 	   18 
 123137 	   32227 	   22 	   35738 	   22 
 125209 	   34532 	   39 	   42702 	   39 
 123623 	   30361 	   46 	   29597 	   44 
 120860 	   27719 	   11 	   27050 	   11 
 121089 	   24696 	   14 	   28556 	   15 
 125516 	   30328 	   37 	   34477 	   36 
 121796 	   33865 	   54 	   32215 	   56 
 115914 	   29972 	   20 	   22811 	   21 
 120963 	   29875 	   18 	   32777 	   19 
 121720 	   21186 	   13 	   28460 	   14 
 119610 	   25466 	   20 	   28522 	   21 
 120153 	   27943 	   17 	   30340 	   17 
 121283 	   21894 	   15 	   28883 	   17 
 113903 	   38378 	   34 	   30120 	   33 
 117836 	   23974 	   16 	   24199 	   14 
 116170 	   33886 	   18 	   21790 	   19 
 120516 	   26741 	   20 	   33221 	   20 
 117391 	   24284 	   13 	   24806 	   12 
 115105 	   32106 	   16 	   20089 	   17 
 126642 	   20302 	   19 	   32708 	   21 
