0.0707138	0.523735
0.0692171	0.527392
0.084903	0.575852
0.0852721	0.578321
0.104777	0.579881
0.103888	0.578901
0.0858883	0.57699
0.0838639	0.575919
0.0883022	0.577857
0.0846972	0.575026
0.0645716	0.535419
0.0665104	0.533716
0.0705981	0.526866
0.0605226	0.531569
0.0835855	0.576252
0.084669	0.576422
0.0852249	0.577237
0.0845809	0.578821
0.0880981	0.57929
0.0845965	0.577377
0.0847526	0.576784
0.0834256	0.576675
0.083129	0.576217
0.0838128	0.576157
0.0834782	0.57565
0.0831845	0.576564
0.0826371	0.578332
0.084075	0.575149
0.0969215	0.560457
0.0956985	0.55992
0.0921291	0.55797
0.0998971	0.563698
0.0939109	0.558829
0.0956471	0.563814
0.0888478	0.559641
0.0896816	0.556333
0.084409	0.575038
0.0841989	0.57531
0.0843613	0.575393
0.0847322	0.575299
0.0847217	0.57561
0.0873485	0.580085
0.0862719	0.577811
0.0870906	0.578151
0.0884688	0.577603
0.0960253	0.583434
0.105968	0.581967
0.102159	0.582641
0.0848906	0.57658
0.0852618	0.576459
0.105447	0.580382
0.0877741	0.578614
0.116149	0.541918
0.090439	0.579718
0.0852828	0.580404
0.0838529	0.575521
0.085328	0.576117
0.106207	0.580904
0.0848967	0.578877
0.0866557	0.57547
0.0842964	0.576007
0.0863611	0.576377
0.0889059	0.57896
0.0898627	0.580101
0.0913517	0.581018
0.0976433	0.579824
0.0888096	0.578409
0.0884138	0.578125
0.107418	0.581307
0.117009	0.449752
0.114581	0.450379
0.114801	0.450734
0.115079	0.450531
0.117352	0.449732
0.113572	0.45298
0.112655	0.45253
0.112579	0.452247
0.11255	0.452009
0.112216	0.452621
0.116035	0.45499
0.115159	0.456062
0.11465	0.456466
0.114511	0.457894
0.114515	0.453865
0.11344	0.456007
0.114167	0.454329
0.118409	0.449249
0.118261	0.448868
0.121	0.449821
0.120071	0.450222
0.119465	0.449418
0.119175	0.448791
0.119415	0.448615
0.117824	0.445913
0.118014	0.445663
0.118	0.445529
0.118564	0.445849
0.118239	0.446183
0.118279	0.445574
0.114436	0.450191
0.113858	0.450492
0.11435	0.451055
0.11401	0.45069
0.114645	0.451014
0.114374	0.450662
0.112468	0.452497
0.11228	0.452351
0.112392	0.452175
0.112721	0.453172
0.112335	0.453244
0.11459	0.455968
0.115851	0.454636
0.115436	0.45642
0.11519	0.456505
0.115895	0.456456
0.111938	0.455646
0.114917	0.453931
0.114318	0.457925
0.118984	0.450424
0.119305	0.450625
0.119688	0.450205
0.118992	0.449637
0.119516	0.450007
0.118462	0.445274
0.117334	0.446576
0.1178	0.446952
0.117888	0.446625
0.11454	0.45169
0.114314	0.451656
0.114102	0.451542
0.112465	0.453477
0.112251	0.453607
0.112095	0.453644
0.112775	0.453407
0.117456	0.455472
0.117513	0.454406
0.118081	0.454847
0.118667	0.454236
0.11475	0.454112
0.115151	0.455428
0.114594	0.455628
0.114823	0.455821
0.112639	0.454762
0.112002	0.454927
0.114283	0.455871
0.112541	0.455875
0.118987	0.448142
0.117492	0.451272
0.117759	0.450435
0.117818	0.450293
0.116946	0.45181
0.113965	0.451369
0.113831	0.451162
0.113713	0.450965
0.113369	0.450966
0.115632	0.456435
0.114844	0.456471
0.115001	0.456531
0.11582	0.457662
0.114807	0.455085
0.115468	0.456216
0.116253	0.454836
0.11675	0.455029
0.112664	0.456373
0.112571	0.456238
0.113984	0.455444
0.114188	0.45551
0.11713	0.453396
0.117457	0.452966
0.117083	0.452346
0.118185	0.451013
0.118468	0.450705
0.118108	0.450461
0.118092	0.45074
0.118768	0.451181
0.119048	0.451046
0.116588	0.451907
0.118031	0.447741
0.118162	0.448121
0.113405	0.451632
0.113438	0.451413
0.113614	0.451357
0.113817	0.451519
0.112479	0.453181
0.112589	0.452862
0.112052	0.453061
0.111922	0.453601
0.11187	0.453409
0.111402	0.45377
0.1153	0.454538
0.115449	0.455141
0.112612	0.454514
0.112872	0.455527
0.114006	0.455191
0.114257	0.455217
0.112795	0.455222
0.116458	0.451781
0.115973	0.452031
0.115726	0.451933
0.116389	0.4528
0.116656	0.452438
0.11839	0.448685
0.116516	0.449845
0.114431	0.455094
0.114636	0.455023
0.113806	0.452191
0.113473	0.451912
0.113728	0.452321
0.113745	0.45196
0.110965	0.454324
0.111515	0.453716
0.112782	0.454096
0.115429	0.45528
0.114877	0.455319
0.115879	0.455515
0.116694	0.455667
0.116709	0.455327
0.116485	0.455923
0.116197	0.455334
0.112485	0.455075
0.11163	0.455058
0.118599	0.455582
0.113402	0.454438
0.11648	0.45212
0.116315	0.451974
0.115124	0.452615
0.114618	0.452759
0.114879	0.453176
0.116544	0.453923
0.117065	0.454329
0.116759	0.454247
0.118136	0.449767
0.113733	0.451728
0.114059	0.452165
0.114308	0.452205
0.11398	0.451823
0.11406	0.451709
0.112546	0.454198
0.112276	0.454102
0.112675	0.453813
0.113146	0.453982
0.116407	0.455099
0.116726	0.45549
0.1148	0.455408
0.113741	0.454342
0.114408	0.453738
0.113465	0.45457
0.114577	0.453993
0.113774	0.455575
0.113551	0.455293
0.111744	0.454345
0.114004	0.454357
0.114727	0.452467
0.114513	0.452553
0.115218	0.452842
0.118069	0.449576
0.118024	0.449978
0.118304	0.450421
0.114693	0.453003
0.114187	0.452763
0.114329	0.453077
0.114543	0.453034
0.114451	0.452797
0.113107	0.453825
0.113076	0.453667
0.113038	0.454211
0.11326	0.454122
0.117473	0.45525
0.115654	0.455883
0.113849	0.456518
0.114506	0.454183
0.113739	0.456119
0.112718	0.454909
0.113085	0.455398
0.115495	0.452969
0.115392	0.453542
0.11563	0.453161
0.115727	0.453134
0.115371	0.453236
0.118355	0.450336
0.117587	0.446207
0.116262	0.447568
0.1176	0.449542
0.117268	0.447243
0.117677	0.44744
0.114647	0.453535
0.114439	0.453398
0.114736	0.453346
0.113319	0.454332
0.114243	0.453816
0.114544	0.454327
0.114804	0.454387
0.11452	0.454579
0.119841	0.452425
0.117775	0.455319
0.115771	0.456654
0.114771	0.457312
0.11534	0.456704
0.116493	0.456286
0.112764	0.456573
0.115142	0.454955
0.114986	0.454365
0.111013	0.454397
0.111415	0.454774
0.115096	0.453205
0.115235	0.453219
0.115006	0.453429
0.114957	0.453299
0.116837	0.446694
0.117511	0.448179
0.11677	0.447743
0.116991	0.448374
0.117126	0.449015
0.116485	0.447565
0.116533	0.448128
0.117534	0.449301
0.113617	0.45415
0.113686	0.45386
0.113472	0.45399
0.115752	0.456142
0.117031	0.45517
0.114488	0.455296
0.115355	0.457257
0.112389	0.456108
0.114905	0.455562
0.11293	0.456421
0.112776	0.455937
0.111518	0.454859
0.113779	0.454911
0.113672	0.455846
0.113254	0.454948
0.113396	0.455329
0.115222	0.453696
0.115316	0.453697
0.114863	0.453726
0.115209	0.453901
0.117158	0.44812
0.117211	0.447992
0.116922	0.44747
0.117597	0.448863
0.113865	0.453574
0.113711	0.453607
0.112953	0.453118
0.113217	0.452485
0.113182	0.452327
0.11457	0.454813
0.114364	0.454614
0.117546	0.455658
0.111222	0.454501
0.116313	0.456545
0.113138	0.454378
0.113241	0.455363
0.113804	0.454658
0.1135	0.454727
0.115127	0.454122
0.115448	0.453875
0.115703	0.453493
0.115683	0.453832
0.115775	0.453707
0.116021	0.453415
0.117175	0.44877
0.117348	0.448697
0.117208	0.447462
0.116788	0.447113
0.117308	0.450502
0.117507	0.450129
0.11333	0.452016
0.112762	0.451823
0.113556	0.453641
0.113331	0.453364
0.11364	0.453297
0.115113	0.457847
0.114823	0.457786
0.117682	0.455901
0.117313	0.455767
0.115548	0.456955
0.114163	0.456205
0.112925	0.454444
0.113001	0.45493
0.113455	0.456838
0.114242	0.457276
0.112334	0.454547
0.113848	0.456942
0.113057	0.455984
0.112182	0.455214
0.116269	0.453103
0.116145	0.453003
0.115972	0.452968
0.116069	0.452844
0.115849	0.45308
0.115566	0.452344
0.116409	0.453226
0.117117	0.453717
0.116712	0.453267
0.116492	0.451474
0.116731	0.45112
0.115924	0.451641
0.113949	0.45323
0.113777	0.452841
0.113498	0.452666
0.11377	0.454501
0.114089	0.453851
0.11422	0.45407
0.117506	0.456336
0.116116	0.456098
0.114339	0.457664
0.114648	0.457812
0.114742	0.457607
0.115189	0.455662
0.116639	0.454841
0.112464	0.454645
0.117731	0.456322
0.112522	0.455452
0.112034	0.455447
0.116706	0.452957
0.116228	0.453495
0.116394	0.453649
0.116009	0.454329
0.115925	0.45406
0.116252	0.454066
0.115702	0.451834
0.115594	0.451734
0.115674	0.448729
0.114959	0.451756
0.115743	0.451416
0.115158	0.451105
0.113107	0.453084
0.113262	0.453052
0.113052	0.452109
0.113206	0.452075
0.118025	0.45627
0.11427	0.45634
0.114411	0.456232
0.114113	0.456377
0.114176	0.456076
0.114561	0.456197
0.116169	0.456317
0.11694	0.455889
0.115943	0.455345
0.114558	0.457219
0.113157	0.455712
0.114068	0.454851
0.112365	0.455805
0.116332	0.456745
0.113288	0.455105
0.113851	0.455225
0.11653	0.454603
0.116225	0.454364
0.115985	0.448621
0.116023	0.448397
0.116806	0.450472
0.11717	0.450111
0.117325	0.449477
0.115245	0.451314
0.115381	0.451295
0.115562	0.450894
0.116044	0.451072
0.116217	0.448719
0.116583	0.44898
0.112961	0.451709
0.1131	0.451638
0.113076	0.453335
0.112744	0.452181
0.118387	0.456065
0.118779	0.455726
0.116125	0.457125
0.113633	0.456852
0.113911	0.45487
0.114233	0.455001
0.115561	0.455583
0.113218	0.456337
0.113702	0.45526
0.113622	0.455608
0.112225	0.455925
0.117175	0.455983
0.118581	0.450348
0.118011	0.449276
0.117945	0.448861
0.116789	0.449784
0.117074	0.449312
0.116921	0.449195
0.116755	0.449294
0.116741	0.448865
0.112897	0.452145
0.112814	0.452494
0.114037	0.453619
0.114191	0.453584
0.113417	0.45302
0.11527	0.45782
0.114735	0.456909
0.115707	0.45436
0.11504	0.457032
0.115878	0.456889
0.1125	0.455606
0.117464	0.456036
0.114444	0.455474
0.118396	0.450117
0.118754	0.45033
0.118903	0.450163
0.118635	0.450049
0.118371	0.449812
0.118705	0.449769
0.117807	0.448356
0.119732	0.447126
0.118188	0.445118
0.0629845	0.55052
0.0623491	0.550832
0.0627139	0.550708
0.0664972	0.547478
0.0666098	0.547999
0.0665195	0.546167
0.066527	0.546577
0.0660893	0.54636
0.0661971	0.546644
0.0662929	0.546227
0.06561	0.546541
0.0632477	0.549925
0.063525	0.550144
0.062698	0.549342
0.0597983	0.575983
0.0590927	0.576653
0.0595023	0.576102
0.0595611	0.575716
0.056925	0.574851
0.0594368	0.575405
0.0544607	0.579042
0.0559541	0.578135
0.0587085	0.577761
0.0585095	0.574159
0.0584699	0.57363
0.058684	0.570196
0.0586915	0.571263
0.062688	0.550448
0.06282	0.550327
0.0627159	0.550079
0.0625936	0.549901
0.0670556	0.547473
0.0672524	0.547947
0.0669865	0.54805
0.0655818	0.545612
0.0657025	0.546342
0.0661603	0.545745
0.0663894	0.545659
0.0670385	0.545427
0.0630454	0.549983
0.0652614	0.54799
0.0623095	0.54961
0.0631523	0.549976
0.059116	0.570915
0.0582765	0.573388
0.0589409	0.574906
0.058418	0.573857
0.0594266	0.573285
0.0569804	0.572153
0.0581404	0.571659
0.0580898	0.570545
0.0591422	0.571297
0.0558021	0.580612
0.063551	0.548423
0.0627337	0.550964
0.0624668	0.550682
0.0629087	0.550176
0.0663323	0.548015
0.0657092	0.547787
0.0667723	0.548133
0.0661407	0.547909
0.0666284	0.549257
0.0652734	0.546429
0.0700113	0.539559
0.0666898	0.547443
0.0674778	0.544084
0.0670424	0.541295
0.0690168	0.543105
0.0628381	0.549843
0.062637	0.549633
0.0640202	0.549741
0.0653582	0.545047
0.0618855	0.550301
0.0657652	0.548758
0.0639294	0.545839
0.0632583	0.546296
0.0643229	0.546145
0.0588241	0.576066
0.0587118	0.582402
0.0636974	0.548365
0.0639521	0.549329
0.065221	0.550212
0.062183	0.55112
0.062548	0.551238
0.0624617	0.550972
0.0623639	0.551141
0.0664126	0.548562
0.0664675	0.548813
0.0663145	0.548742
0.0666344	0.549093
0.0667238	0.548402
0.0647004	0.549325
0.0649993	0.549586
0.0650211	0.548701
0.0644454	0.549176
0.0655002	0.549634
0.0665819	0.550258
0.0672173	0.545506
0.0622195	0.551347
0.0622808	0.551745
0.0620714	0.55193
0.0620368	0.551588
0.0624099	0.55152
0.0670399	0.548651
0.0670996	0.548513
0.0671181	0.54898
0.0672968	0.549559
0.066125	0.550961
0.0642878	0.549194
0.0645724	0.549086
0.0643399	0.54887
0.0641288	0.548995
0.0669773	0.550149
0.0659751	0.549523
0.0662003	0.549563
0.0669322	0.548777
0.0680304	0.546987
0.065165	0.548502
0.0652502	0.548323
0.065553	0.548169
0.0666575	0.549505
0.0663003	0.54926
0.0661779	0.549203
0.0648298	0.548844
0.0636561	0.54653
0.0662809	0.548961
0.0648087	0.548668
0.0647462	0.548422
0.0667809	0.548703
0.0666662	0.548648
0.0666601	0.546281
0.0668082	0.547143
0.0678922	0.546393
0.0673662	0.546483
0.0657705	0.548218
0.0658319	0.548151
0.0659277	0.548436
0.0662408	0.548238
0.0661136	0.548178
0.0663852	0.549603
0.0662996	0.549779
0.0664317	0.549367
0.0640302	0.548371
0.0645187	0.548455
0.0640829	0.548667
0.0644784	0.548641
0.0657372	0.546119
0.0660802	0.550123
0.0665216	0.548347
0.0665071	0.548462
0.0662678	0.5479
0.0649717	0.546173
0.0645736	0.547368
0.0658877	0.548054
0.0656608	0.547974
0.0648744	0.548176
0.0650608	0.548054
0.0665579	0.550091
0.0664144	0.550008
0.0643831	0.54825
0.0642868	0.548548
0.0640181	0.548516
0.0637872	0.547988
0.0639294	0.548237
0.0793959	0.644388
0.0801505	0.645764
0.0804676	0.645316
0.0818092	0.639276
0.0964627	0.642225
0.0853619	0.644927
0.0912126	0.635028
0.0692781	0.648972
0.0756583	0.646091
0.065635	0.547066
0.0671666	0.547044
0.0661269	0.548353
0.0651825	0.547597
0.0660908	0.547606
0.0657157	0.548531
0.0659313	0.548608
0.0647266	0.547837
0.0649295	0.547879
0.0654462	0.547608
0.0649895	0.547401
0.0646439	0.546701
0.0643955	0.547998
0.0641902	0.548133
0.064122	0.547973
0.0645497	0.547785
0.0628535	0.550666
0.0635212	0.546736
0.0632423	0.54717
0.0632441	0.547844
0.0635199	0.54762
0.0630666	0.547575
0.0650055	0.548312
0.0634118	0.548766
0.0629144	0.548675
0.062613	0.548268
0.0658243	0.549165
0.0819669	0.633327
0.0652033	0.547757
0.0689895	0.540137
0.0689311	0.539733
0.0646708	0.547056
0.0649587	0.546432
0.0650778	0.547093
0.0640842	0.547654
0.0637903	0.547285
0.0639623	0.5471
0.0643701	0.546577
0.0647125	0.546385
0.0663514	0.546796
0.0662467	0.547025
0.0678784	0.547944
0.0617348	0.551321
0.0642809	0.549387
0.0713659	0.544472
0.0668915	0.54592
0.0616901	0.551522
0.0620957	0.550945
0.067204	0.547192
0.0640939	0.547284
0.0634652	0.548113
0.0623684	0.550466
0.0622196	0.550189
0.0651206	0.546744
0.0649054	0.546712
0.0652441	0.546552
0.0653693	0.546987
0.0653327	0.547162
0.0641684	0.550066
0.0638996	0.55026
0.0647027	0.550017
0.064182	0.550228
0.0613408	0.57547
0.0619171	0.551788
0.066525	0.546418
0.0691858	0.539594
0.0647637	0.547402
0.0664069	0.55027
0.0659212	0.550828
0.0661819	0.550779
0.0660354	0.550497
0.0661882	0.550523
0.0653505	0.546776
0.0659385	0.54711
0.0659335	0.546843
0.0665404	0.547783
0.0649765	0.547738
0.0629473	0.548967
0.0625934	0.550815
0.0637196	0.54868
0.057798	0.578661
0.0582442	0.575374
0.0581409	0.576568
0.0616445	0.572228
0.0560463	0.585117
0.0544971	0.58479
0.0495365	0.582401
0.0584104	0.575535
0.0579477	0.578526
0.0591876	0.578781
0.0581686	0.578014
0.0691594	0.540017
0.0686741	0.54239
0.06297	0.551362
0.063681	0.547013
0.0685194	0.542033
0.0691709	0.542552
0.0665926	0.546732
0.0663527	0.547284
0.0643303	0.546846
0.0663819	0.546932
0.0661603	0.54728
0.0639234	0.546803
0.0643657	0.546412
0.0634419	0.549099
0.0638064	0.548992
0.0631226	0.549183
0.0640045	0.54657
0.0587491	0.571538
0.058843	0.571637
0.0604799	0.574761
0.0621116	0.5724
0.0601086	0.570193
0.0618524	0.571052
0.0620926	0.571197
0.0599335	0.57472
0.0557554	0.577277
0.068337	0.542456
0.0689579	0.539337
0.0684236	0.543207
0.0664354	0.545842
0.0664381	0.547741
0.0666781	0.547028
0.0630161	0.548465
0.0635998	0.548059
0.0633104	0.548142
0.0654834	0.545524
0.0658347	0.545219
0.0650086	0.545951
0.0652637	0.54595
0.0672426	0.546006
0.0625287	0.549256
0.0630557	0.549612
0.0632591	0.549393
0.0629336	0.549235
0.0633113	0.549585
0.0572476	0.580105
0.0579902	0.57599
0.0585981	0.573412
0.0582258	0.573614
0.0584976	0.571249
0.0615681	0.571808
0.0662055	0.54593
0.0660116	0.545923
0.0666641	0.545753
0.0614273	0.551598
0.0615385	0.551789
0.0672337	0.548122
0.0677144	0.547439
0.0656919	0.546739
0.0649362	0.547595
0.0666687	0.548905
0.0635281	0.549356
0.0638079	0.549312
0.0633899	0.549824
0.0609899	0.571825
0.0619947	0.569599
0.0571264	0.578223
0.0564801	0.575011
0.0540645	0.577843
0.058499	0.576347
0.0597563	0.576291
0.0586731	0.57616
0.0587219	0.57574
0.0587635	0.575579
0.0617991	0.551935
0.0616306	0.54998
0.0695897	0.541653
0.0687959	0.541084
0.0672763	0.547464
0.0673125	0.547614
0.0665798	0.548234
0.0669339	0.548222
0.0660272	0.546662
0.0663552	0.546411
0.0638539	0.549552
0.0637164	0.549944
0.0640594	0.549984
0.063811	0.550082
0.0590888	0.575659
0.0585746	0.574769
0.0584518	0.575321
0.0557162	0.576125
0.0564233	0.575743
0.0581435	0.57467
0.0567445	0.573904
0.0583985	0.575821
0.0583937	0.57605
0.0582458	0.57624
0.0578263	0.577447
0.102574	0.493311
0.104309	0.490473
0.101412	0.496786
0.103261	0.493503
0.103395	0.494078
0.127659	0.495533
0.12792	0.493643
0.127732	0.492855
0.128344	0.492729
0.113034	0.479698
0.125008	0.480197
0.104971	0.493609
0.112175	0.485514
0.107267	0.493871
0.105172	0.493049
0.101454	0.492561
0.100604	0.503392
0.101924	0.494548
0.102464	0.494008
0.103011	0.492173
0.102241	0.494452
0.11157	0.486015
0.1059	0.489309
0.101453	0.493888
0.102486	0.492496
0.10176	0.493812
0.10211	0.492724
0.102764	0.494509
0.0997194	0.497216
0.101984	0.503048
0.0998116	0.497269
0.10056	0.494932
0.0978551	0.499683
0.102658	0.491916
0.102877	0.493168
0.113791	0.497639
0.0978073	0.49722
0.104611	0.493764
0.0992048	0.499371
0.103409	0.494319
0.102111	0.492511
0.10356	0.491845
0.102967	0.491854
0.102346	0.492552
0.102316	0.492095
0.103761	0.492956
0.10395	0.49293
0.10368	0.493745
0.101824	0.492758
0.103317	0.493067
0.103546	0.493009
0.10314	0.492784
0.101732	0.492195
0.102702	0.492236
0.104163	0.492841
0.104941	0.493338
0.122409	0.485088
0.102614	0.491598
0.120484	0.483588
0.101767	0.502201
0.111022	0.486754
0.104531	0.490468
0.11531	0.47878
0.115818	0.47861
0.119813	0.483732
0.117506	0.492792
0.111137	0.493759
0.101218	0.500743
0.101688	0.500659
0.102098	0.500664
0.108787	0.487979
0.101658	0.480934
0.108376	0.483411
0.102001	0.491253
0.0989751	0.499474
0.102746	0.492648
0.102734	0.492484
0.103135	0.49312
0.101663	0.494737
0.10417	0.493582
0.102767	0.492807
0.104014	0.493744
0.103808	0.49452
0.104742	0.493695
0.103751	0.49243
0.103061	0.492487
0.103298	0.492095
0.102011	0.493622
0.10281	0.492965
0.104424	0.491959
0.104363	0.493424
0.104823	0.492919
0.0945917	0.490783
0.101745	0.503122
0.104676	0.492699
0.105847	0.492405
0.104609	0.49341
0.104555	0.493195
0.104251	0.493217
0.104058	0.493381
0.103988	0.49317
0.101532	0.492976
0.102788	0.493813
0.104786	0.490628
0.104771	0.488485
0.102228	0.493001
0.102158	0.49406
0.0945412	0.493099
0.094588	0.490314
0.0966782	0.495536
0.0943115	0.488612
0.100821	0.490562
0.103509	0.494175
0.103279	0.494918
0.0746739	0.573718
0.0748633	0.573722
0.0780396	0.571835
0.0784542	0.572543
0.0787742	0.572513
0.0767362	0.570455
0.0757636	0.576182
0.0759149	0.576137
0.0758996	0.576053
0.0751645	0.576104
0.0753081	0.576379
0.0753741	0.576545
0.0756114	0.576225
0.0758525	0.57649
0.0756198	0.575973
0.0752982	0.573878
0.0752399	0.574169
0.0711359	0.575276
0.0747138	0.579793
0.0789761	0.573167
0.079103	0.573005
0.0784795	0.573154
0.078417	0.575547
0.0750312	0.573702
0.0753051	0.57357
0.0744974	0.573846
0.0757176	0.574381
0.0757246	0.573561
0.075953	0.57314
0.0745768	0.573444
0.0761417	0.576072
0.0865952	0.573206
0.086304	0.57347
0.0859541	0.573405
0.08275	0.574932
0.0802074	0.5749
0.0839109	0.574953
0.0817202	0.573926
0.0823217	0.574413
0.0821244	0.57464
0.0821406	0.57481
0.0945707	0.532298
0.0943258	0.532369
0.100444	0.535578
0.0911003	0.535429
0.0985261	0.535981
0.103764	0.537739
0.10684	0.541725
0.108132	0.538241
0.0892049	0.532354
0.0950728	0.529914
0.0942609	0.53193
0.0791526	0.573845
0.0790069	0.57411
0.0790608	0.574771
0.0838337	0.574529
0.0809172	0.570595
0.0806117	0.570661
0.080353	0.570753
0.0803857	0.570979
0.0835535	0.575147
0.0834599	0.573347
0.0943399	0.532188
0.0945403	0.53184
0.0938479	0.531973
0.0924304	0.532648
0.0979405	0.5311
0.0940583	0.533717
0.0809961	0.571684
0.0798503	0.570441
0.0813425	0.569305
0.0816878	0.574377
0.0810717	0.569851
0.0808872	0.570348
0.0822037	0.573888
0.0838879	0.573357
0.0833364	0.574116
0.083006	0.574075
0.0832899	0.574397
0.0827998	0.574143
0.0831975	0.574882
0.0804659	0.570276
0.0855406	0.573409
0.0829657	0.574773
0.0853311	0.573972
0.0800076	0.569157
0.082608	0.574262
0.0839652	0.573657
0.0842922	0.573346
0.0846622	0.573281
0.0842339	0.574861
0.0806517	0.57
0.0837105	0.574018
0.0840012	0.574359
0.0795322	0.569271
0.0797204	0.569526
0.0798056	0.569705
0.0804158	0.570072
0.0818246	0.571492
0.0850413	0.574389
0.0830641	0.57423
0.0836429	0.574994
0.0835109	0.574716
0.0832446	0.574698
0.0838203	0.574717
0.0829824	0.574461
0.0822142	0.574278
0.0830383	0.575222
0.0827985	0.574742
0.0810208	0.572609
0.0802254	0.569089
0.080129	0.569857
0.0832608	0.573799
0.0829732	0.573869
0.0840111	0.57301
0.0827425	0.573003
0.0823376	0.572803
0.0824221	0.57313
0.0784802	0.571062
0.0785487	0.570952
0.0794354	0.573793
0.0825108	0.57344
0.0826382	0.573787
0.081018	0.573495
0.0812697	0.573488
0.0814998	0.573313
0.0818978	0.573663
0.0818677	0.573459
0.0824309	0.574048
0.04856	0.589485
0.0480659	0.599438
0.0582258	0.597057
0.0541867	0.59966
0.0563502	0.592899
0.0550295	0.592859
0.0801116	0.57029
0.0808931	0.574586
0.0799497	0.573651
0.0798842	0.573773
0.0799318	0.573988
0.0800023	0.574151
0.0822083	0.573625
0.0818845	0.572494
0.0820415	0.5729
0.0817374	0.572989
0.0813077	0.572609
0.081435	0.573076
0.0551468	0.593285
0.0533613	0.592619
0.0532843	0.595874
0.0502398	0.593664
0.0520665	0.608802
0.0472256	0.602036
0.0499776	0.601747
0.0597807	0.605858
0.0473053	0.602446
0.0862879	0.573912
0.0803464	0.573322
0.0804605	0.57367
0.0805779	0.574352
0.0807622	0.573766
0.0825228	0.574571
0.0810683	0.572934
0.0808709	0.573264
0.0812609	0.572357
0.0792375	0.570461
0.0847631	0.573758
0.0811012	0.572753
0.0811994	0.574026
0.0809399	0.573664
0.0808436	0.57239
0.0797342	0.573938
0.0811382	0.572167
0.0807051	0.572269
0.0799259	0.570604
0.0796103	0.570941
0.0841221	0.573911
0.0838948	0.573967
0.0843158	0.574325
0.0820401	0.575458
0.0813699	0.574932
0.0812347	0.571903
0.0800525	0.571086
0.0796796	0.571242
0.0796346	0.571611
0.0805208	0.571426
