% tn | Cd_x | Cd_y
0.0625 20.8903 -0.0691466
0.108645 11.4656 -0.0138013
0.147988 5.78639 0.0272768
0.184606 3.55603 0.0288939
0.21994 1.98287 0.022261
0.254963 1.39715 0.00884283
0.290119 1.16828 0.000432605
0.325569 1.06699 -0.00236627
0.361356 1.04141 -0.00333746
0.397463 1.02996 -0.00314431
0.433859 1.01914 -0.00300913
0.470356 1.01268 -0.00283563
0.50691 0.981357 -0.00285564
0.543524 1.02171 -0.00300799
0.580203 1.00825 -0.00302591
0.616955 1.00741 -0.00297764
0.653793 0.988204 -0.00309991
0.690725 1.03554 -0.00321203
0.727744 1.01527 -0.00335791
0.764847 1.04318 -0.00339783
0.802038 1.04417 -0.00347854
0.839319 1.04916 -0.00362265
0.876696 1.02372 -0.00373995
0.914168 1.06158 -0.00381348
0.951741 1.06031 -0.00378497
0.989416 1.0922 -0.00394625
1.02719 1.06302 -0.00405457
1.06506 1.12506 -0.00416292
1.10303 1.12818 -0.00420666
1.14109 1.12516 -0.00442339
1.17925 1.13528 -0.00433559
1.21749 1.1459 -0.00449562
1.25583 1.14438 -0.00455269
1.29425 1.16937 -0.00454654
1.33276 1.16263 -0.00267224
1.37136 1.17997 -0.00447956
1.41004 1.18213 -0.00661997
1.44879 1.17965 -0.00540217
1.48763 1.16779 -0.00446638
1.52655 1.17969 -0.00497923
1.56555 1.17467 -0.00492374
1.60463 1.19102 -0.00500557
1.64379 1.16051 -0.00502512
1.68301 1.21579 -0.00508698
1.7223 1.19764 -0.00499582
1.76166 1.19331 -0.00504576
1.80111 1.18774 -0.00508199
1.84062 1.2146 -0.00512497
1.88019 1.20275 -0.00511647
1.91984 1.21164 -0.00512615
1.95954 1.20014 -0.0050944
1.99932 1.19752 -0.00509052
2.03917 1.19735 -0.00509347
2.07908 1.19188 -0.00508264
2.11907 1.1912 -0.0050298
2.15912 1.19243 -0.00506781
2.19924 1.17828 -0.00507345
2.23943 1.18675 -0.00492035
2.27969 1.17552 -0.00503156
2.32001 1.17328 -0.00493229
2.3604 1.15799 -0.00480409
2.40086 1.17177 -0.00566736
2.44138 1.16157 -0.00620948
2.48197 1.15595 -0.00551206
2.52263 1.1525 -0.00470756
2.56334 1.14937 -0.00474311
2.60412 1.14226 -0.00474525
2.64497 1.14628 -0.00461346
2.68587 1.13546 -0.00452355
2.72684 1.13678 -0.004495
2.76787 1.11842 -0.0043914
2.80888 1.13923 -0.0042322
2.84994 1.13156 -0.00431992
2.89106 1.1253 -0.00400182
2.93225 1.11736 -0.00408876
2.9735 1.11583 -0.00397317
3.01482 1.10727 -0.00402898
3.0562 1.10392 -0.00359535
3.09765 1.08737 -0.00379284
3.13916 1.10272 -0.00355294
3.18073 1.09476 -0.00352747
3.22237 1.08831 -0.00335095
3.26406 1.0857 -0.00324732
3.30581 1.08217 -0.00310812
3.34762 1.07713 -0.00300776
3.38949 1.08041 -0.00288362
3.43142 1.07323 -0.00121318
3.47341 1.07117 -0.00374907
3.51547 1.06689 -0.00468397
3.55758 1.06584 -0.00125284
3.59975 1.0685 -0.00129567
3.64199 1.06876 -0.00164424
3.68428 1.06573 -0.00182178
3.72663 1.06045 -0.0016405
3.76904 1.05626 -0.00151271
3.81151 1.05864 -0.00138674
3.85403 1.05403 -0.00124268
3.8966 1.05177 -0.00117831
3.93923 1.04128 -0.000975383
3.9819 1.0516 -0.000983467
4.02462 1.04579 -0.000817532
4.06739 1.04304 -0.000664229
4.11021 1.04051 -0.000497628
4.15308 1.03974 -0.000955955
4.19601 1.03677 -0.000873831
4.23899 1.03404 -1.88136e-05
4.28203 1.0321 0.00125917
4.32512 1.03108 -0.000649015
4.36827 1.02789 -0.0011479
4.41148 1.02645 0.00141587
4.45473 1.02156 0.00106456
4.49802 1.01481 0.00103711
4.54136 1.01898 0.00115879
4.58474 1.01726 0.00138562
4.62816 1.01587 0.00151355
4.67162 1.01127 0.00168815
4.71512 0.986462 0.00188162
4.75866 1.02877 0.00200732
4.80225 1.0196 0.00208076
4.84587 1.02601 0.00229407
4.88952 1.02151 0.00248515
4.93321 1.01927 0.00262254
4.97692 1.00938 0.00274939
5.02067 1.02134 0.00286779
5.06444 1.02245 -0.00322283
5.10822 1.0174 0.00969747
5.152 1.02162 0.0122192
5.19576 1.01502 0.000866783
5.23952 1.02325 0.00445437
5.28325 1.00615 0.00357274
5.32697 1.01219 0.00425869
5.37067 1.01317 0.00376851
5.41437 1.02272 0.00435825
5.45805 0.98945 0.00449459
5.50175 0.979557 0.00456938
5.54545 0.970159 0.00424623
5.58918 0.984601 0.00404339
5.63295 0.967667 0.00449191
5.67675 0.988678 0.0049077
5.72056 0.965754 0.0048307
5.76436 0.956537 0.00513903
5.808 0.967377 0.00524188
5.85153 0.954464 0.0050462
5.89503 0.966777 0.00518075
5.93851 0.954938 0.00524499
5.98205 0.95779 0.00536865
6.02562 0.91671 0.00748369
6.06921 0.955145 0.004926
6.11285 0.937883 0.00445156
6.15653 0.939329 0.00672353
6.20021 0.926084 0.00599907
6.24386 0.94586 0.00655275
6.28751 0.940239 0.00661488
6.33114 0.936363 0.00586485
6.37475 0.934585 0.00618038
6.41835 0.934866 0.00619342
6.46191 0.93171 0.00610314
6.50544 0.929588 0.00606374
6.54893 0.928899 0.00563899
6.59238 0.928589 0.00614266
6.63579 0.924507 0.00653739
6.67915 0.928155 0.00581237
6.72247 0.926167 0.00672506
6.76575 0.923614 0.00749639
6.809 0.926757 0.00574499
6.85224 0.921043 0.00567711
6.89549 0.916873 0.00679315
6.93875 0.919028 0.00623364
6.98201 0.917951 0.00576924
7.02531 0.915096 0.0062664
7.06866 0.913348 0.00582435
7.1122 0.914432 0.00576004
7.15577 0.915444 0.00593804
7.19928 0.912897 0.00575622
7.2428 0.91218 0.00538793
7.28632 0.911273 0.00506739
7.32986 0.909371 0.00515483
7.37343 0.910235 0.00525772
7.41702 0.912823 0.00494485
7.46063 0.907174 0.00467994
7.50428 0.906828 0.005081
7.54795 0.908974 0.00465342
7.59164 0.911572 0.00412887
7.63534 0.906712 0.00448021
7.67905 0.907197 0.00573952
7.72276 0.907224 0.0038534
7.76648 0.906949 0.0029673
7.81019 0.905849 0.00445247
7.8539 0.906747 0.00338235
7.8976 0.904378 0.00318805
7.9413 0.905485 0.00329577
7.98499 0.90205 0.00276641
8.02868 0.90216 0.00231391
8.07237 0.901943 0.00237136
8.11606 0.901408 0.00149493
8.15974 0.901172 0.00221902
8.20342 0.897946 0.00270939
8.2471 0.899429 0.00100983
8.29078 0.897961 0.000840926
8.33445 0.897406 0.00111941
8.37813 0.896084 0.000718864
8.4218 0.896517 0.000431257
8.46548 0.894348 0.000205979
8.50916 0.895611 5.00119e-05
8.55284 0.894705 -0.000667779
8.59652 0.893977 -0.000806006
8.6402 0.890867 -0.00130831
8.68389 0.893644 -0.00103269
8.72759 0.890178 -0.00103138
8.77129 0.892121 -0.00232486
8.815 0.89039 -0.00238711
8.85871 0.889874 -0.00249906
8.90244 0.889268 -0.0035433
8.94617 0.888619 -0.00277189
8.9899 0.887207 -0.00239508
9.03365 0.887746 -0.00444223
9.07741 0.886556 -0.00465262
9.12117 0.886682 -0.00393908
9.16495 0.885332 -0.00466215
9.20874 0.885644 -0.00505114
9.25254 0.884555 -0.00547051
9.29633 0.884288 -0.00592087
9.34012 0.883413 -0.00580479
9.38389 0.883165 -0.00658745
9.42766 0.88259 -0.00639319
9.47142 0.881935 -0.00700535
9.51517 0.881355 -0.00752136
9.55891 0.881152 -0.00706742
9.60265 0.880827 -0.0070249
9.64637 0.879533 -0.00808977
9.69009 0.879978 -0.00851733
9.7338 0.878296 -0.00818599
9.77751 0.878592 -0.008883
9.82121 0.877143 -0.00887844
9.8649 0.877449 -0.00866272
9.90859 0.87596 -0.00935213
9.95228 0.876091 -0.00939217
9.99596 0.873598 -0.0101181
10.0396 0.874195 -0.0102066
10.0833 0.872391 -0.0101465
10.127 0.872671 -0.0106628
10.1707 0.871914 -0.010856
10.2144 0.871436 -0.0109133
10.2581 0.871006 -0.0111472
10.3017 0.870246 -0.0113955
10.3454 0.870012 -0.0111896
10.3891 0.869243 -0.0113731
10.4328 0.869069 -0.0118436
10.4765 0.868696 -0.0117581
10.5202 0.867902 -0.0119051
10.5639 0.867418 -0.0121805
10.6076 0.866899 -0.0121633
10.6513 0.866401 -0.0119579
10.695 0.865791 -0.012206
10.7387 0.865278 -0.0122336
10.7824 0.864574 -0.0122394
10.8262 0.864288 -0.0123898
10.8699 0.863519 -0.0121907
10.9137 0.863072 -0.0119925
10.9574 0.862577 -0.0121224
11.0012 0.862077 -0.0119302
11.045 0.861505 -0.0118833
11.0887 0.860809 -0.0122002
11.1325 0.861282 -0.0115143
11.1763 0.85836 -0.0118953
11.2201 0.860339 -0.0119284
11.2639 0.856016 -0.0107158
11.3077 0.85854 -0.0106616
11.3514 0.856789 -0.0102066
11.3952 0.857213 -0.0102245
11.439 0.856245 -0.0098119
11.4828 0.856289 -0.00962992
11.5266 0.855635 -0.00923703
11.5704 0.855284 -0.00869308
11.6142 0.854814 -0.00841639
11.658 0.854338 -0.00796577
11.7018 0.853894 -0.00753968
11.7456 0.85351 -0.00705321
11.7894 0.853114 -0.00666812
11.8332 0.852496 -0.00620185
11.877 0.852072 -0.00562475
11.9209 0.851605 -0.00516411
11.9647 0.85119 -0.00469058
12.0085 0.850727 -0.00410098
12.0523 0.849403 -0.00400258
12.0962 0.849783 -0.00391142
12.14 0.849412 -0.00309659
12.1838 0.849094 -0.00243997
12.2276 0.84853 -0.00178431
12.2714 0.848147 -0.00119022
12.3152 0.847761 -0.000627984
12.3589 0.847333 0.000113711
12.4027 0.846915 0.000775235
12.4464 0.846456 0.00141597
12.4902 0.846031 0.00213478
12.5339 0.845609 0.00280996
12.5776 0.845199 0.00358862
12.6213 0.844734 0.00418701
12.6649 0.844292 0.00500665
12.7086 0.843853 0.00573282
12.7523 0.843445 0.00648031
12.7959 0.843062 0.00720993
12.8396 0.842373 0.00793346
12.8832 0.842427 0.0087045
12.9268 0.842141 0.00940684
12.9705 0.841584 0.0102203
13.0141 0.841187 0.0110011
13.0577 0.840758 0.0117863
13.1013 0.840422 0.01258
13.1449 0.840019 0.0133328
13.1885 0.839648 0.0141252
13.2321 0.839265 0.0148992
13.2757 0.838889 0.0156783
13.3193 0.838497 0.0164857
13.3629 0.838171 0.017282
13.4064 0.837787 0.0180081
13.45 0.837382 0.018743
13.4936 0.837031 0.0195168
13.5372 0.835999 0.0198647
13.5808 0.836767 0.0208986
13.6244 0.836168 0.0215642
13.668 0.835862 0.0222252
13.7116 0.835522 0.0228594
13.7552 0.835255 0.0235439
13.7988 0.834852 0.0241269
13.8424 0.834599 0.0248245
13.886 0.83418 0.0254718
13.9296 0.833889 0.0260324
13.9733 0.833559 0.026606
14.0169 0.833218 0.0272069
14.0605 0.833647 0.0280219
