% num_local_points | num_send_points | num_send_procs | num_recv_points | num_recv_procs 
1699210 	  381693 	   15 	  395900 	   15 
1697916 	  412504 	   19 	  352033 	   18 
1672760 	  417535 	   16 	  321698 	   16 
1769130 	  284787 	   10 	  120990 	   12 
1685566 	  388615 	    9 	  435485 	   11 
1596572 	  533981 	   18 	  514803 	   19 
1759921 	  354458 	   27 	  748051 	   29 
1760980 	  315438 	   20 	  284959 	   17 
1767399 	  312379 	   15 	  307783 	   13 
1749287 	  341600 	   21 	  379491 	   21 
1811346 	  249345 	   18 	  248566 	   15 
1648002 	  467692 	   25 	  347861 	   24 
1766615 	  312815 	   16 	  240503 	   16 
1868713 	  198818 	   15 	  402925 	   16 
1872706 	  179731 	   12 	  199182 	   12 
1799296 	  256502 	   15 	  121352 	   13 
1835792 	  247227 	   50 	  326926 	   50 
1722019 	  355206 	   14 	  329315 	   14 
1682712 	  436186 	   19 	  477603 	   20 
1807854 	  251928 	   18 	  265895 	   17 
1802292 	  252969 	   19 	  248151 	   16 
1669213 	  406612 	   25 	  320156 	   24 
1764272 	  265984 	   16 	  278824 	   17 
1800838 	  232609 	   34 	  337276 	   29 
1857664 	  182887 	   14 	  187731 	   13 
1791884 	  245511 	   16 	  187570 	   14 
1841688 	  209086 	   37 	  210080 	   40 
1833401 	  213916 	   26 	  229907 	   18 
1865568 	  172114 	   14 	  168335 	   15 
1824314 	  209318 	   32 	  161009 	   27 
1828311 	  194922 	   27 	  181679 	   21 
1671045 	  398730 	   63 	  117514 	   68 
1667411 	  396109 	   12 	  212256 	    8 
1873443 	  200091 	   15 	  258902 	   14 
1650475 	  413992 	   17 	  240318 	   17 
1862468 	  172973 	   16 	  117982 	   16 
1884255 	  184505 	   20 	  418841 	   21 
1596740 	  459739 	   24 	  433236 	   18 
1669935 	  398426 	   24 	  437259 	   22 
1736078 	  304480 	   13 	  328799 	   14 
1674202 	  379989 	   27 	  243508 	   26 
1812286 	  253461 	   23 	  420212 	   18 
1644117 	  406793 	   12 	  452368 	   13 
1693706 	  345873 	   15 	  209556 	   14 
1832177 	  222829 	   21 	  302332 	   24 
1723409 	  317857 	   13 	  340285 	   15 
1685567 	  362759 	   38 	  421450 	   26 
1589289 	  445527 	   34 	  492371 	   28 
1630917 	  392972 	   36 	  477987 	   32 
1725657 	  287976 	   13 	  364960 	   12 
1751681 	  286677 	   29 	  453757 	   33 
1756726 	  428462 	   42 	  422266 	   44 
1800832 	  282000 	   16 	  240191 	   17 
1806539 	  277766 	   17 	  389198 	   18 
1919191 	  134269 	   14 	  206542 	   14 
1873141 	  153097 	   10 	  170232 	    9 
1576533 	  513085 	   28 	  269041 	   34 
1587519 	  466135 	   10 	  393131 	   12 
1665872 	  391290 	   13 	  613762 	   10 
1615436 	  434013 	   23 	  432248 	   24 
1902392 	  142924 	   17 	  205418 	   18 
