% tn | Cd_x | Cd_y | Cd_z
  1.75344000   0.61302789   0.00000915   0.00000917
  1.77730000   0.61264087   0.00000907   0.00000909
  1.80116000   0.61217908   0.00000913   0.00000915
  1.82503000   0.61203298   0.00002458   0.00002460
  1.84890000   0.61205200   0.00001386   0.00001388
  1.87278000   0.61190265  -0.00000357  -0.00000355
  1.89666000   0.61172143   0.00000452   0.00000454
  1.92055000   0.61199048   0.00000773   0.00000776
  1.94445000   0.61228395   0.00000410   0.00000412
  1.96836000   0.61275490  -0.00000060  -0.00000058
  1.99226000   0.61351239   0.00000256   0.00000258
  2.01618000   0.61411616   0.00000338   0.00000341
  2.04010000   0.61474080   0.00000391   0.00000393
  2.06403000   0.61528702   0.00000415   0.00000417
  2.08796000   0.61592620   0.00000449   0.00000452
  2.11190000   0.61650987   0.00000484   0.00000487
  2.13585000   0.61711875   0.00000513   0.00000516
  2.15981000   0.61805700   0.00000538   0.00000541
  2.18377000   0.61896789   0.00000554   0.00000557
  2.20774000   0.61982370   0.00000585   0.00000588
  2.23171000   0.62070319   0.00000604   0.00000607
  2.25569000   0.62150388   0.00000605   0.00000608
  2.27968000   0.62230842   0.00000620   0.00000624
  2.30367000   0.62304932   0.00000614   0.00000618
  2.32768000   0.62371236   0.00000620   0.00000624
  2.35169000   0.62436929   0.00000624   0.00000628
  2.37570000   0.62507990   0.00000613   0.00000617
  2.39973000   0.62584098   0.00000601   0.00000605
  2.42376000   0.62652213   0.00000608   0.00000612
  2.44780000   0.62723654   0.00000615   0.00000620
  2.47185000   0.62800642   0.00000601   0.00000605
  2.49591000   0.62859786   0.00000612   0.00000617
  2.51997000   0.62908861   0.00000615   0.00000620
  2.54405000   0.62964459   0.00000602   0.00000607
  2.56813000   0.63024658   0.00000609   0.00000614
  2.59222000   0.63085079   0.00000593   0.00000598
  2.61632000   0.63138698   0.00000578   0.00000583
  2.64043000   0.63206157   0.00000593   0.00000597
  2.66455000   0.63278890   0.00000498   0.00000501
  2.68867000   0.63340668   0.00000393   0.00000398
  2.71281000   0.63404344  -0.00000184  -0.00000179
  2.73695000   0.63464509   0.00000230   0.00000235
  2.76110000   0.63530696   0.00000826   0.00000832
  2.78526000   0.63596512   0.00000509   0.00000514
  2.80943000   0.63662909   0.00000506   0.00000511
  2.83361000   0.63726036   0.00000376   0.00000382
  2.85780000   0.63786519   0.00000641   0.00000647
  2.88199000   0.63857256   0.00000789   0.00000795
  2.90620000   0.63912744   0.00000661   0.00000667
  2.93041000   0.63967675   0.00000804   0.00000811
  2.95463000   0.64022099   0.00000858   0.00000864
  2.97886000   0.64060094   0.00000327   0.00000334
  3.00310000   0.64121869   0.00000409   0.00000416
  3.02734000   0.64190941   0.00000971   0.00000979
  3.05160000   0.64237640   0.00000063   0.00000070
  3.07586000   0.64289268  -0.00000206  -0.00000198
  3.10013000   0.64344553   0.00000693   0.00000701
  3.12441000   0.64384473   0.00000523   0.00000531
  3.14870000   0.64435740   0.00000298   0.00000306
  3.17300000   0.64483112   0.00000380   0.00000388
  3.19730000   0.64506050   0.00000224   0.00000232
  3.22161000   0.64539510   0.00000229   0.00000237
  3.24593000   0.64568466   0.00000207   0.00000215
  3.27026000   0.64581980   0.00000168   0.00000176
  3.29459000   0.64592709   0.00000824   0.00000833
  3.31894000   0.64606492   0.00000367   0.00000376
  3.34329000   0.64625682  -0.00001590  -0.00001581
  3.36765000   0.64641062  -0.00000167  -0.00000158
  3.39202000   0.64661957   0.00001752   0.00001761
  3.41640000   0.64685190  -0.00000253  -0.00000244
  3.44078000   0.64693001  -0.00001249  -0.00001240
  3.46517000   0.64700704  -0.00000643  -0.00000634
  3.48957000   0.64711695  -0.00000618  -0.00000608
  3.51398000   0.64720721  -0.00000542  -0.00000533
  3.53840000   0.64737563  -0.00000442  -0.00000433
  3.56282000   0.64755107  -0.00000342  -0.00000334
  3.58725000   0.64756888  -0.00000306  -0.00000298
  3.61169000   0.64759501  -0.00000244  -0.00000237
  3.63614000   0.64773194  -0.00000175  -0.00000168
  3.66059000   0.64782107  -0.00000138  -0.00000132
  3.68506000   0.64784669  -0.00000038  -0.00000033
  3.70952000   0.64796196  -0.00000107  -0.00000103
  3.73400000   0.64808368  -0.00000080  -0.00000075
  3.75848000   0.64820019   0.00000048   0.00000052
  3.78297000   0.64823849   0.00000023   0.00000028
  3.80747000   0.64829273   0.00000057   0.00000065
  3.83198000   0.64834144   0.00000067   0.00000076
  3.85649000   0.64816861   0.00000094   0.00000105
  3.88101000   0.64813144   0.00000172   0.00000184
  3.90554000   0.64809994   0.00000121   0.00000134
  3.93007000   0.64794475   0.00000058   0.00000073
  3.95461000   0.64786620   0.00000152   0.00000168
  3.97916000   0.64775292   0.00000306   0.00000323
  4.00371000   0.64749723   0.00000856   0.00000874
  4.02828000   0.64738149   0.00001021   0.00001039
  4.05284000   0.64728465   0.00000504   0.00000523
  4.07742000   0.64703206   0.00000228   0.00000248
  4.10200000   0.64687679   0.00000239   0.00000259
  4.12659000   0.64672272   0.00000247   0.00000268
  4.15119000   0.64642560   0.00000220   0.00000243
  4.17579000   0.64606420   0.00000219   0.00000244
  4.20040000   0.64585137   0.00000212   0.00000237
  4.22501000   0.64568223   0.00000208   0.00000234
  4.24964000   0.64536779   0.00000203   0.00000229
  4.27426000   0.64507912   0.00000200   0.00000226
  4.29890000   0.64477895   0.00000214   0.00000241
  4.32354000   0.64450343   0.00000205   0.00000233
  4.34819000   0.64439096   0.00000222   0.00000250
  4.37284000   0.64421877   0.00000234   0.00000263
  4.39750000   0.64394004   0.00000206   0.00000235
  4.42217000   0.64369924   0.00000186   0.00000214
  4.44684000   0.64352242   0.00000192   0.00000222
  4.47152000   0.64343310   0.00000193   0.00000223
  4.49620000   0.64327561   0.00000114   0.00000141
  4.52089000   0.64297440   0.00000071   0.00000097
  4.54559000   0.64266950   0.00000265   0.00000291
  4.57029000   0.64243953   0.00000383   0.00000400
  4.59500000   0.64227763   0.00000331   0.00000342
  4.61971000   0.64206359   0.00000281   0.00000286
  4.64443000   0.64172646   0.00000211   0.00000216
  4.66915000   0.64138476   0.00000197   0.00000213
  4.69388000   0.64112943   0.00000185   0.00000200
  4.71862000   0.64094170   0.00000176   0.00000187
  4.74336000   0.64070268   0.00000174   0.00000178
  4.76811000   0.64029416   0.00000293   0.00000296
  4.79286000   0.63987429   0.00000233   0.00000237
  4.81762000   0.63955927   0.00000141   0.00000146
  4.84239000   0.63929976   0.00000215   0.00000230
  4.86716000   0.63895918   0.00000219   0.00000229
  4.89193000   0.63852123   0.00000151   0.00000163
  4.91671000   0.63803491   0.00000104   0.00000120
  4.94150000   0.63771300   0.00000122   0.00000148
  4.96629000   0.63748206   0.00000111   0.00000139
  4.99109000   0.63704484   0.00000098   0.00000125
  5.01589000   0.63662451   0.00000081   0.00000119
  5.04070000   0.63633582   0.00000944   0.00000980
  5.06552000   0.63604880  -0.00000879  -0.00000840
  5.09034000   0.63566327  -0.00002742  -0.00002704
  5.11516000   0.63512977  -0.00001819  -0.00001770
  5.13999000   0.63458491  -0.00001526  -0.00001477
  5.16483000   0.63427015  -0.00001399  -0.00001364
  5.18967000   0.63401587  -0.00001255  -0.00001219
  5.21452000   0.63352550  -0.00001749  -0.00001710
  5.23937000   0.63305288   0.00000049   0.00000091
  5.26423000   0.63289633   0.00001782   0.00001826
  5.28909000   0.63274077   0.00000940   0.00000989
  5.31396000   0.63233693   0.00000856   0.00000908
  5.33883000   0.63190050   0.00000812   0.00000863
  5.36371000   0.63170556   0.00000743   0.00000797
  5.38859000   0.63147049   0.00000669   0.00000725
  5.41348000   0.63094041   0.00000597   0.00000653
  5.43837000   0.63056251   0.00000528   0.00000585
  5.46327000   0.63026505   0.00000467   0.00000524
  5.48817000   0.62983888   0.00000413   0.00000471
  5.51308000   0.62962278   0.00000365   0.00000424
  5.53799000   0.62933554   0.00000318   0.00000376
  5.56290000   0.62886255   0.00000277   0.00000337
  5.58783000   0.62853469   0.00000241   0.00000301
  5.61275000   0.62836088   0.00000209   0.00000269
  5.63768000   0.62805455   0.00000180   0.00000242
  5.66262000   0.62759286   0.00000159   0.00000223
  5.68756000   0.62728788   0.00000136   0.00000199
  5.71250000   0.62697387   0.00000117   0.00000181
  5.73745000   0.62668033   0.00000106   0.00000170
  5.76240000   0.62635360   0.00000087   0.00000152
  5.78736000   0.62588663   0.00000077   0.00000142
  5.81233000   0.62549289   0.00000060   0.00000125
  5.83729000   0.62520017   0.00000060   0.00000125
  5.86226000   0.62488143   0.00000048   0.00000112
  5.88724000   0.62436358   0.00000043   0.00000107
  5.91222000   0.62401714   0.00000057   0.00000125
  5.93721000   0.62363474   0.00000045   0.00000110
  5.96220000   0.62322754   0.00000031   0.00000088
  5.98719000   0.62293647   0.00000029   0.00000089
  6.01219000   0.62249678   0.00000039   0.00000104
  6.03719000   0.62225034   0.00000045   0.00000102
  6.06220000   0.62188326   0.00000032   0.00000097
  6.08721000   0.62149997   0.00000020   0.00000097
  6.11222000   0.62128733   0.00000019   0.00000098
  6.13724000   0.62091058   0.00000020   0.00000101
  6.16226000   0.62058067   0.00000031   0.00000109
  6.18729000   0.62024104   0.00000026   0.00000103
  6.21232000   0.61991283   0.00000024   0.00000100
  6.23735000   0.61961864   0.00000036   0.00000111
  6.26239000   0.61919410   0.00000036   0.00000109
  6.28744000   0.61886670   0.00000043   0.00000116
  6.31248000   0.61856130   0.00000043   0.00000115
  6.33753000   0.61814281   0.00000045   0.00000117
  6.36259000   0.61776498   0.00000060   0.00000131
  6.38765000   0.61744895   0.00000042   0.00000112
  6.41271000   0.61714152   0.00000026   0.00000113
  6.43778000   0.61686725   0.00000071   0.00000151
  6.46285000   0.61657617   0.00000081   0.00000169
  6.48792000   0.61618819   0.00000047   0.00000150
  6.51300000   0.61581162   0.00000080   0.00000176
  6.53808000   0.61548756   0.00000140   0.00000242
  6.56317000   0.61515130   0.00000160   0.00000267
  6.58825000   0.61484414   0.00000181   0.00000275
  6.61335000   0.61453858   0.00000177   0.00000271
  6.63844000   0.61420297   0.00000159   0.00000263
  6.66354000   0.61389337   0.00000158   0.00000251
  6.68865000   0.61358219   0.00000149   0.00000243
  6.71376000   0.61327971   0.00000139   0.00000227
  6.73887000   0.61299533   0.00000138   0.00000223
  6.76398000   0.61266540   0.00000118   0.00000198
  6.78910000   0.61236389   0.00000086   0.00000165
  6.81423000   0.61204669   0.00000086   0.00000165
  6.83935000   0.61174793   0.00000084   0.00000160
  6.86448000   0.61148185   0.00000257   0.00000330
  6.88962000   0.61115397  -0.00000179  -0.00000108
  6.91475000   0.61083009  -0.00000469  -0.00000401
  6.93989000   0.61053950  -0.00000095  -0.00000028
  6.96504000   0.61026453  -0.00000248  -0.00000183
  6.99018000   0.60996621  -0.00000371  -0.00000308
  7.01534000   0.60964354  -0.00000258  -0.00000195
  7.04049000   0.60932360  -0.00000192  -0.00000142
  7.06565000   0.60900915  -0.00000141  -0.00000094
  7.09081000   0.60869381  -0.00000108  -0.00000049
  7.11598000   0.60838165  -0.00000072  -0.00000015
  7.14115000   0.60805454  -0.00000042   0.00000014
  7.16632000   0.60771805  -0.00000016   0.00000040
  7.19150000   0.60740373   0.00000008   0.00000062
  7.21668000   0.60710175   0.00000025   0.00000079
  7.24186000   0.60680178   0.00000040   0.00000093
  7.26705000   0.60650175   0.00000054   0.00000107
  7.29224000   0.60619752   0.00000060   0.00000113
  7.31743000   0.60589096   0.00000054   0.00000107
  7.34263000   0.60558950   0.00000063   0.00000110
  7.36783000   0.60531644   0.00000085   0.00000127
  7.39303000   0.60505523   0.00000084   0.00000128
  7.41824000   0.60477980   0.00000086   0.00000131
  7.44345000   0.60449399   0.00000092   0.00000138
  7.46866000   0.60421462   0.00000097   0.00000144
  7.49388000   0.60393969   0.00000092   0.00000140
  7.51910000   0.60365817   0.00000077   0.00000125
  7.54432000   0.60338436   0.00000070   0.00000126
  7.56955000   0.60311481   0.00000079   0.00000141
  7.59478000   0.60284485   0.00000089   0.00000152
  7.62001000   0.60260197   0.00000085   0.00000147
  7.64524000   0.60231741   0.00000083   0.00000143
  7.67048000   0.60203821   0.00000082   0.00000136
  7.69573000   0.60177191   0.00000080   0.00000122
  7.72097000   0.60149911   0.00000069   0.00000120
  7.74622000   0.60123953   0.00000074   0.00000137
  7.77147000   0.60095310   0.00000063   0.00000114
  7.79673000   0.60068156   0.00000041   0.00000094
  7.82199000   0.60041969   0.00000055   0.00000107
  7.84725000   0.60015739   0.00000066   0.00000112
  7.87251000   0.59989572   0.00000064   0.00000118
  7.89778000   0.59963878   0.00000073   0.00000128
  7.92305000   0.59936878   0.00000078   0.00000130
  7.94833000   0.59909262   0.00000083   0.00000122
  7.97360000   0.59881534   0.00000071   0.00000111
  7.99888000   0.59854749   0.00000047   0.00000091
  8.02416000   0.59829262   0.00000032   0.00000076
  8.04945000   0.59802517   0.00000030   0.00000076
  8.07474000   0.59776971   0.00000035   0.00000079
  8.10003000   0.59754073   0.00000031   0.00000078
  8.12532000   0.59730278   0.00000034   0.00000083
  8.15062000   0.59705191   0.00000032   0.00000080
  8.17592000   0.59683025   0.00000047   0.00000090
  8.20122000   0.59660409   0.00000063   0.00000106
  8.22653000   0.59634162   0.00000053   0.00000099
  8.25184000   0.59607409   0.00000065   0.00000119
  8.27715000   0.59581880   0.00000073   0.00000126
  8.30247000   0.59555198   0.00000071   0.00000116
  8.32778000   0.59527288   0.00000074   0.00000111
  8.35310000   0.59500789   0.00000066   0.00000100
  8.37843000   0.59474144   0.00000051   0.00000092
  8.40375000   0.59447752   0.00000038   0.00000075
  8.42908000   0.59422289   0.00000099   0.00000136
  8.45442000   0.59397502  -0.00000000   0.00000045
  8.47975000   0.59373371  -0.00000081  -0.00000032
  8.50509000   0.59349050  -0.00000010   0.00000031
  8.53043000   0.59324131  -0.00000028   0.00000003
  8.55577000   0.59299619  -0.00000011   0.00000025
  8.58112000   0.59275587  -0.00000003   0.00000028
  8.60647000   0.59251702  -0.00000022   0.00000010
  8.63182000   0.59228190  -0.00000029   0.00000006
  8.65718000   0.59204493  -0.00000032   0.00000003
  8.68253000   0.59180119  -0.00000038   0.00000003
  8.70790000   0.59155813  -0.00000048  -0.00000004
  8.73326000   0.59131702  -0.00000051  -0.00000004
  8.75863000   0.59107684  -0.00000044  -0.00000020
  8.78399000   0.59083928  -0.00000045  -0.00000033
  8.80937000   0.59062067  -0.00000054  -0.00000038
  8.83474000   0.59037988  -0.00000061  -0.00000029
  8.86012000   0.59012962  -0.00000065  -0.00000021
  8.88550000   0.58991336  -0.00000077  -0.00000030
  8.91088000   0.58968235  -0.00000083  -0.00000028
  8.93627000   0.58943605  -0.00000083  -0.00000029
  8.96166000   0.58919742  -0.00000087  -0.00000041
  8.98705000   0.58896310  -0.00000080  -0.00000042
  9.01245000   0.58873439  -0.00000072  -0.00000032
  9.03784000   0.58852016  -0.00000070  -0.00000017
  9.06324000   0.58829551  -0.00000074  -0.00000005
  9.08865000   0.58804418  -0.00000079  -0.00000003
  9.11405000   0.58782113  -0.00000081   0.00000006
  9.13946000   0.58760552  -0.00000078   0.00000011
  9.16487000   0.58738718  -0.00000094  -0.00000022
  9.19028000   0.58716995  -0.00000111  -0.00000040
  9.21570000   0.58695661  -0.00000109  -0.00000038
  9.24112000   0.58676903  -0.00000108  -0.00000044
  9.26654000   0.58656613  -0.00000110  -0.00000046
  9.29197000   0.58634290  -0.00000105  -0.00000039
  9.31739000   0.58610217  -0.00000102  -0.00000038
  9.34282000   0.58586049  -0.00000103  -0.00000046
  9.36826000   0.58562841  -0.00000101  -0.00000049
  9.39369000   0.58539536  -0.00000122  -0.00000070
  9.41913000   0.58516688  -0.00000138  -0.00000082
  9.44457000   0.58494133  -0.00000137  -0.00000079
  9.47001000   0.58471423  -0.00000136  -0.00000075
  9.49546000   0.58449500  -0.00000128  -0.00000065
  9.52091000   0.58428041  -0.00000125  -0.00000067
  9.54636000   0.58406307  -0.00000132  -0.00000067
  9.57181000   0.58384279  -0.00000132  -0.00000065
  9.59727000   0.58362862  -0.00000129  -0.00000070
  9.62273000   0.58341936  -0.00000131  -0.00000071
  9.64819000   0.58320745  -0.00000134  -0.00000071
  9.67366000   0.58299432  -0.00000140  -0.00000078
  9.69912000   0.58278032  -0.00000147  -0.00000089
  9.72459000   0.58256905  -0.00000145  -0.00000091
  9.75006000   0.58235746  -0.00000140  -0.00000086
  9.77554000   0.58215262  -0.00000144  -0.00000090
  9.80102000   0.58195912  -0.00000153  -0.00000096
  9.82650000   0.58176712  -0.00000160  -0.00000101
  9.85198000   0.58156327  -0.00000168  -0.00000103
  9.87746000   0.58137622  -0.00000172  -0.00000107
  9.90295000   0.58119885  -0.00000175  -0.00000111
  9.92844000   0.58099616  -0.00000178  -0.00000113
  9.95393000   0.58080941  -0.00000183  -0.00000118
  9.97943000   0.58061328  -0.00000193  -0.00000128
 10.00490000   0.58041918  -0.00000197  -0.00000133
 10.03040000   0.58023086  -0.00000199  -0.00000131
 10.05590000   0.58003958  -0.00000203  -0.00000133
 10.08140000   0.57984254  -0.00000206  -0.00000133
 10.10690000   0.57965064  -0.00000222  -0.00000151
 10.13240000   0.57948651  -0.00000252  -0.00000187
 10.15800000   0.57927787  -0.00000266  -0.00000201
 10.18350000   0.57908133  -0.00000271  -0.00000205
 10.20900000   0.57889036  -0.00000277  -0.00000210
 10.23450000   0.57869872  -0.00000275  -0.00000206
 10.26000000   0.57851489  -0.00000279  -0.00000210
 10.28560000   0.57831245  -0.00000284  -0.00000216
 10.31110000   0.57812488  -0.00000290  -0.00000219
 10.33660000   0.57792319  -0.00000302  -0.00000231
 10.36210000   0.57770392  -0.00000298  -0.00000227
 10.38770000   0.57748070  -0.00000295  -0.00000223
 10.41320000   0.57726772  -0.00000303  -0.00000234
 10.43870000   0.57706401  -0.00000287  -0.00000219
 10.46430000   0.57686120  -0.00000395  -0.00000322
 10.48980000   0.57666061  -0.00000487  -0.00000415
 10.51540000   0.57645935  -0.00000463  -0.00000390
 10.54090000   0.57626335  -0.00000453  -0.00000378
 10.56650000   0.57607294  -0.00000426  -0.00000353
 10.59200000   0.57588650  -0.00000416  -0.00000343
 10.61760000   0.57570027  -0.00000424  -0.00000348
 10.64310000   0.57551733  -0.00000429  -0.00000353
 10.66870000   0.57533515  -0.00000423  -0.00000345
 10.69430000   0.57514680  -0.00000440  -0.00000362
 10.71980000   0.57495751  -0.00000470  -0.00000393
 10.74540000   0.57476455  -0.00000472  -0.00000393
 10.77100000   0.57459153  -0.00000453  -0.00000374
 10.79650000   0.57442867  -0.00000451  -0.00000373
 10.82210000   0.57424368  -0.00000464  -0.00000383
 10.84770000   0.57407071  -0.00000468  -0.00000387
 10.87330000   0.57389833  -0.00000461  -0.00000379
 10.89880000   0.57372825  -0.00000463  -0.00000381
 10.92440000   0.57355905  -0.00000468  -0.00000385
 10.95000000   0.57338429  -0.00000462  -0.00000379
 10.97560000   0.57322356  -0.00000457  -0.00000374
 11.00120000   0.57304676  -0.00000465  -0.00000381
 11.02680000   0.57287997  -0.00000484  -0.00000399
 11.05240000   0.57272858  -0.00000490  -0.00000404
 11.07800000   0.57255040  -0.00000497  -0.00000411
 11.10350000   0.57237546  -0.00000500  -0.00000412
 11.12910000   0.57221657  -0.00000501  -0.00000419
 11.15480000   0.57204231  -0.00000506  -0.00000427
 11.18040000   0.57186188  -0.00000513  -0.00000430
 11.20600000   0.57168365  -0.00000508  -0.00000423
 11.23160000   0.57150414  -0.00000529  -0.00000444
 11.25720000   0.57131903  -0.00000545  -0.00000460
 11.28280000   0.57112800  -0.00000535  -0.00000449
 11.30840000   0.57094219  -0.00000551  -0.00000464
 11.33400000   0.57075852  -0.00000559  -0.00000471
 11.35960000   0.57057842  -0.00000567  -0.00000478
 11.38530000   0.57040159  -0.00000577  -0.00000489
 11.41090000   0.57022659  -0.00000582  -0.00000494
 11.43650000   0.57005188  -0.00000597  -0.00000507
 11.46210000   0.56987840  -0.00000602  -0.00000513
 11.48780000   0.56970767  -0.00000609  -0.00000519
 11.51340000   0.56953986  -0.00000616  -0.00000525
 11.53900000   0.56937311  -0.00000625  -0.00000533
 11.56470000   0.56920934  -0.00000635  -0.00000542
 11.59030000   0.56904554  -0.00000643  -0.00000549
 11.61590000   0.56887307  -0.00000662  -0.00000560
 11.64160000   0.56871051  -0.00000667  -0.00000567
 11.66720000   0.56855125  -0.00000675  -0.00000582
 11.69290000   0.56838946  -0.00000687  -0.00000591
 11.71850000   0.56822744  -0.00000693  -0.00000597
 11.74420000   0.56806074  -0.00000697  -0.00000601
 11.76980000   0.56790086  -0.00000706  -0.00000609
 11.79550000   0.56772874  -0.00000714  -0.00000617
 11.82110000   0.56756753  -0.00000721  -0.00000624
 11.84680000   0.56742216  -0.00000730  -0.00000632
 11.87250000   0.56725977  -0.00000737  -0.00000639
 11.89810000   0.56711328  -0.00000747  -0.00000647
 11.92380000   0.56695847  -0.00000755  -0.00000655
 11.94940000   0.56679832  -0.00000760  -0.00000660
 11.97510000   0.56663688  -0.00000767  -0.00000665
 12.00080000   0.56646228  -0.00000764  -0.00000668
 12.02650000   0.56630862  -0.00000786  -0.00000678
 12.05210000   0.56614371  -0.00000798  -0.00000692
 12.07780000   0.56598330  -0.00000786  -0.00000695
 12.10350000   0.56583151  -0.00000800  -0.00000701
 12.12920000   0.56566914  -0.00000803  -0.00000703
 12.15480000   0.56551065  -0.00000809  -0.00000709
 12.18050000   0.56535224  -0.00000833  -0.00000732
 12.20620000   0.56520280  -0.00000848  -0.00000746
 12.23190000   0.56505366  -0.00000855  -0.00000753
 12.25760000   0.56490466  -0.00000874  -0.00000776
 12.28330000   0.56475481  -0.00000888  -0.00000789
 12.30900000   0.56460609  -0.00000893  -0.00000791
 12.33470000   0.56445402  -0.00000894  -0.00000793
 12.36040000   0.56430383  -0.00000897  -0.00000795
 12.38610000   0.56415709  -0.00000907  -0.00000804
 12.41180000   0.56400623  -0.00000821  -0.00000713
 12.43750000   0.56385499  -0.00000770  -0.00000663
 12.46320000   0.56370281  -0.00000834  -0.00000730
 12.48890000   0.56355975  -0.00000852  -0.00000745
 12.51460000   0.56341044  -0.00000848  -0.00000741
 12.54030000   0.56326291  -0.00000938  -0.00000830
 12.56600000   0.56312376  -0.00001004  -0.00000894
 12.59170000   0.56297517  -0.00000972  -0.00000862
 12.61740000   0.56283340  -0.00000982  -0.00000871
 12.64320000   0.56269962  -0.00000989  -0.00000877
 12.66890000   0.56254905  -0.00000988  -0.00000875
 12.69460000   0.56240874  -0.00000976  -0.00000863
 12.72030000   0.56226877  -0.00000998  -0.00000883
 12.74610000   0.56212665  -0.00001008  -0.00000893
 12.77180000   0.56198241  -0.00001004  -0.00000888
 12.79750000   0.56183591  -0.00001036  -0.00000918
 12.82320000   0.56169845  -0.00001038  -0.00000920
 12.84900000   0.56155244  -0.00001000  -0.00000880
 12.87470000   0.56140371  -0.00001038  -0.00000917
 12.90040000   0.56126157  -0.00001108  -0.00000987
 12.92620000   0.56112190  -0.00001104  -0.00000982
 12.95190000   0.56097853  -0.00001108  -0.00000986
 12.97770000   0.56083663  -0.00001114  -0.00000992
 13.00340000   0.56069408  -0.00001120  -0.00000998
 13.02920000   0.56054884  -0.00001132  -0.00001008
 13.05490000   0.56040234  -0.00001140  -0.00001016
 13.08060000   0.56025778  -0.00001154  -0.00001030
 13.10640000   0.56011203  -0.00001178  -0.00001053
 13.13220000   0.55996649  -0.00001154  -0.00001029
 13.15790000   0.55983156  -0.00001159  -0.00001033
 13.18370000   0.55969981  -0.00001190  -0.00001064
 13.20940000   0.55956002  -0.00001199  -0.00001072
 13.23520000   0.55942422  -0.00001221  -0.00001093
 13.26090000   0.55929059  -0.00001223  -0.00001094
 13.28670000   0.55914643  -0.00001217  -0.00001087
