% num_local_points | num_send_points | num_send_procs | num_recv_points | num_recv_procs 
  60266 	   17271 	   22 	   15898 	   22 
  61114 	   15962 	   14 	   15396 	   16 
  62773 	   12086 	   14 	   13333 	   13 
  59720 	   21046 	   26 	   17492 	   26 
  58636 	   18417 	   18 	   15229 	   18 
  57285 	   20513 	   25 	   18347 	   24 
  57171 	   18929 	   17 	   15310 	   18 
  55710 	   17756 	   13 	   15413 	   15 
  55584 	   23053 	   18 	   21404 	   19 
  54132 	   20648 	   10 	   22496 	    9 
  58895 	   29420 	   25 	   30165 	   25 
  55391 	   19772 	   11 	   21231 	   11 
  59003 	   26178 	   41 	   31324 	   42 
  60556 	   15685 	   21 	   16354 	   20 
  58844 	   12946 	   17 	   13318 	   18 
  59914 	   18436 	   26 	   19137 	   26 
  59236 	   17159 	   16 	   15704 	   16 
  60057 	   17710 	   20 	   17824 	   16 
  60914 	   17827 	   26 	   18518 	   25 
  60083 	   14077 	   21 	   14325 	   21 
  58572 	   15643 	   16 	   15975 	   16 
  59538 	   16095 	   20 	   16531 	   15 
  58606 	   30408 	   36 	   23513 	   37 
  60248 	   13946 	   13 	   16291 	   13 
  60762 	   14531 	   14 	   16282 	   13 
  59442 	   23224 	   23 	   19632 	   22 
  57077 	   17426 	   16 	   16639 	   17 
  61068 	   21736 	   22 	   25783 	   23 
  58104 	   18011 	   15 	   14696 	   15 
  60496 	   13980 	   16 	   16330 	   16 
  60974 	   16987 	   19 	   18073 	   20 
  57624 	   14693 	   13 	   11411 	   14 
  64561 	   19039 	   73 	   23743 	   74 
  60379 	   11087 	   17 	   11364 	   17 
  61724 	   13049 	   21 	   13186 	   22 
  60043 	   15558 	   16 	   14165 	   15 
  61927 	   21069 	   23 	   22017 	   21 
  60355 	   22026 	   25 	   21139 	   23 
  59954 	   13702 	   17 	   13642 	   16 
  59690 	   13971 	   23 	   15394 	   25 
  58689 	   14895 	   15 	   15660 	   17 
  59648 	   14522 	   24 	   13862 	   21 
  59529 	   22678 	   34 	   21426 	   36 
  60758 	   11491 	   14 	   11993 	   14 
  58874 	   18089 	   15 	   15608 	   13 
  61558 	   18885 	   24 	   19968 	   24 
  58636 	   14149 	   15 	   15237 	   16 
  61421 	   15150 	   48 	   15367 	   42 
  59478 	   13415 	   14 	   14088 	   13 
  60454 	   18937 	   18 	   17719 	   17 
  61107 	   16190 	   19 	   17361 	   18 
  60387 	    9768 	   15 	    9488 	   15 
  61398 	    8483 	   18 	    8925 	   16 
  63070 	   12480 	   53 	   13345 	   57 
  61384 	   13924 	   16 	   13727 	   15 
  62070 	   15552 	   35 	   16343 	   28 
  60652 	   11122 	   15 	   10884 	   14 
  61654 	   10813 	   15 	   12826 	   14 
  60294 	   15558 	   37 	   14180 	   38 
  60399 	   11018 	   17 	   11465 	   17 
  60008 	   10602 	   16 	   11359 	   27 
  59319 	   10877 	   33 	   10791 	   11 
  59008 	   14152 	   19 	   13490 	   20 
  55733 	   24467 	   84 	   26590 	   92 
  48865 	   28085 	   21 	   26168 	   24 
  48943 	   23821 	   13 	   27131 	   12 
  48879 	   26986 	   15 	   23295 	   13 
