% tn | Cd_x | Cd_y
0.0625 20.8903 -0.0691466
0.108645 11.0068 -0.0122854
0.148539 6.13508 0.0249569
0.185372 3.37944 0.0296716
0.220826 1.97328 0.0224848
0.255882 1.39024 0.00876822
0.291003 1.1672 0.000383414
0.326389 1.06094 -0.00261451
0.362094 1.03839 -0.0033945
0.398107 1.02525 -0.00308587
0.434398 1.01523 -0.00309718
0.470822 0.972058 -0.00283423
0.50729 1.02312 -0.00295936
0.54381 1.00529 -0.00388168
0.580397 1.00598 -0.00295989
0.617067 0.999667 0.00176166
0.653839 0.99714 -0.00694172
0.690723 1.035 -0.00807628
0.727722 1.01018 -0.000319983
0.764845 1.04356 -0.00308822
0.802075 1.03878 -0.00336893
0.839401 1.04884 -0.00342703
0.876822 1.04149 0.0510211
0.914346 1.04431 -0.0579003
0.951959 1.08565 0.0154929
0.989665 1.08736 -0.00337084
1.02746 1.06364 -0.00485315
1.06536 1.12593 -0.0043461
1.10334 1.1295 -0.00458466
1.1414 1.12636 -0.0051553
1.17955 1.13685 -0.0051683
1.21779 1.13794 -0.00537665
1.25611 1.16281 -0.00582277
1.29451 1.15478 -0.00588317
1.333 1.17497 -0.00613927
1.37157 1.17601 -0.00645437
1.41021 1.17778 -0.00648059
1.44894 1.18283 -0.00680402
1.48774 1.16886 -0.00693896
1.52662 1.17745 -0.00702627
1.56558 1.19041 -0.0071481
1.60462 1.18914 -0.00740939
1.64374 1.16274 -0.00754988
1.68291 1.21377 -0.00774688
1.72217 1.1946 -0.00772855
1.76149 1.20896 -0.0079284
1.80089 1.18663 -0.00813894
1.84034 1.21194 -0.00828896
1.87988 1.1894 -0.00832669
1.91948 1.2168 -0.00863437
1.95914 1.19774 -0.00860802
1.99888 1.20457 -0.00879764
2.03868 1.19754 -0.0088097
2.07856 1.1934 -0.00891676
2.11851 1.19314 -0.00899625
2.15852 1.18657 -0.00912068
2.19861 1.1897 0.0118434
2.23877 1.18269 -0.0247841
2.27899 1.18081 -0.00266935
2.31928 1.16578 -0.0084671
2.35965 1.1718 -0.0124392
2.40007 1.16916 -0.00963328
2.44056 1.16119 -0.0102677
2.48112 1.15699 -0.0103579
2.52175 1.15326 -0.0101606
2.56243 1.14678 -0.00836032
2.60319 1.15247 -0.0133731
2.644 1.14434 -0.0107518
2.68487 1.13811 -0.00992375
2.72581 1.13773 -0.00979533
2.7668 1.12645 -0.0100046
2.80786 1.12683 -0.0154558
2.84889 1.13269 -0.0098458
2.88998 1.12443 0.00712237
2.93113 1.12337 -0.0419748
2.97234 1.12251 0.0056218
3.01361 1.1081 -0.0181259
3.05495 1.09719 -0.0126592
