% num_local_points | num_send_points | num_send_procs | num_recv_points | num_recv_procs 
 813272 	  234796 	    7 	  273108 	    6 
 837312 	  204776 	    7 	  208698 	    7 
 881172 	  162573 	   13 	  208623 	   12 
 847269 	  186899 	   15 	  121256 	   15 
 773740 	  256247 	    9 	  186129 	   10 
 817612 	  212424 	   13 	  236594 	   13 
 802217 	  244063 	   14 	  339458 	   14 
 787102 	  258092 	   12 	  240883 	   12 
 724882 	  309804 	   14 	  268862 	   14 
 760862 	  276726 	   12 	  294293 	   12 
 841058 	  209128 	   13 	  299194 	   12 
 805427 	  232682 	    9 	  255415 	    8 
 714520 	  321038 	   11 	  254915 	   12 
 798501 	  233407 	    9 	  306421 	   11 
 738301 	  313577 	   11 	  289668 	   11 
 754133 	  287988 	   10 	  160703 	   10 
