% num_local_points | num_send_points | num_send_procs | num_recv_points | num_recv_procs 
   5094 	   96792 	  165 	   81403 	  502 
   5094 	   96792 	  258 	  109210 	   77 
   5094 	   96792 	  275 	  111121 	  110 
   5094 	   96792 	  270 	   87998 	   97 
   5094 	   96792 	  226 	  132440 	   68 
   5094 	   96792 	  325 	   86430 	  102 
   5094 	   96792 	  171 	   91043 	  280 
   5094 	   96792 	  186 	  102748 	  180 
   5094 	   96792 	  313 	   93916 	   42 
   5094 	   96793 	  181 	  101618 	  284 
   5094 	   96792 	  268 	   91163 	   73 
   5094 	   96792 	  194 	   93929 	  323 
   5094 	   96792 	  192 	  108376 	  760 
   5094 	   96792 	  197 	   90051 	  596 
   5094 	   96792 	  247 	   56770 	  370 
   5094 	   96792 	  212 	  105383 	  481 
   5094 	   96792 	  201 	   67899 	  159 
   5094 	   96792 	  257 	   85346 	  174 
   5094 	   96792 	  352 	   89082 	  172 
   5094 	   96793 	  245 	  111267 	  449 
   5094 	   96792 	  263 	   99927 	  296 
   5094 	   96792 	  213 	   70700 	  381 
   5094 	   96792 	  331 	   83001 	  108 
   5094 	   96792 	  265 	  126304 	   62 
   5094 	   96792 	  172 	  132294 	   86 
   5094 	   96792 	  270 	  103901 	   65 
   5094 	   96792 	  208 	  116679 	   54 
   5094 	   96792 	  174 	  115430 	  174 
   5094 	   96792 	  245 	   89591 	   72 
   5094 	   96793 	  150 	   80778 	  178 
   5094 	   96792 	  260 	   71110 	  199 
   5094 	   96792 	  204 	  103180 	  288 
   5094 	   96792 	  242 	  126714 	  418 
   5094 	   96792 	  308 	   81077 	  227 
   5094 	   96792 	  207 	  117644 	  600 
   5094 	   96792 	  356 	   62693 	   84 
   5094 	   96792 	  216 	  117450 	  241 
   5094 	   96792 	  207 	   82968 	  174 
   5094 	   96792 	  216 	  106035 	  466 
   5094 	   96793 	  196 	   71860 	  533 
   5094 	   96792 	  269 	   59907 	  269 
   5094 	   96792 	  219 	   95571 	  174 
   5094 	   96792 	  385 	   36185 	  217 
   5094 	   96792 	  220 	   80494 	  651 
   5094 	   96792 	  170 	   94169 	  266 
   5094 	   96792 	  271 	   92369 	   60 
   5094 	   96792 	  229 	  126679 	   86 
   5094 	   96792 	  304 	  127221 	   40 
   5094 	   96793 	  469 	   95213 	   34 
   5094 	   96792 	  238 	  116906 	   93 
   5094 	   96792 	  267 	   68610 	  162 
   5094 	   96792 	  229 	  131471 	  281 
   5094 	   96792 	  297 	   94795 	   62 
   5094 	   96792 	  219 	  115940 	   72 
   5094 	   96792 	  194 	  117178 	  129 
   5094 	   96792 	  186 	   85540 	  286 
   5094 	   96792 	  188 	   98982 	  150 
   5094 	   96792 	  239 	  108403 	   86 
   5094 	   96793 	  257 	   96096 	   76 
