% tn | Cd_x | Cd_y | Cd_z
0.0625 19.818 -0.00108104 -0.00108112
0.113814 8.39882 0.00227789 0.00228849
0.16015 2.74879 0.00132064 0.00131238
0.20518 1.221 0.000504336 0.000499652
0.249847 0.785651 -0.000175189 -0.000179209
0.294607 0.786801 -0.000425363 -0.000420161
0.339608 0.817052 -0.000350046 -0.00034963
0.384794 0.82308 -0.000234456 -0.000228906
0.430171 0.797907 -1.59711e-05 -2.24844e-05
0.475786 0.786198 -0.000110403 -0.000119173
0.521559 0.758871 -3.47273e-05 -4.45272e-05
0.567512 0.746015 -0.000106186 -8.09756e-05
0.613675 0.736009 -0.000120006 -0.000122056
0.660064 0.70247 -4.66441e-06 -1.5579e-05
0.706648 0.705612 -7.74305e-05 -8.61559e-05
0.753394 0.693898 -3.28837e-05 -9.84179e-06
0.800298 0.692191 -7.54851e-05 -5.45673e-05
0.847341 0.680521 -3.56647e-06 -5.25065e-05
0.894519 0.672739 -4.92249e-05 2.55531e-06
0.941831 0.684948 -2.90936e-05 -2.32325e-05
0.989272 0.668681 -1.76245e-05 -5.9033e-05
1.03684 0.661158 1.77219e-06 -8.06115e-06
1.08452 0.662139 -2.33144e-05 2.03762e-05
1.1323 0.663434 -3.10343e-07 -1.84871e-05
1.18016 0.656518 -2.14476e-05 -4.80858e-05
1.22812 0.666522 -3.81394e-06 2.58718e-05
1.27616 0.660058 -2.23069e-05 7.58882e-07
1.32428 0.667809 2.03396e-05 -1.33015e-05
1.37249 0.659971 -4.30262e-06 -5.06435e-06
1.42077 0.667939 -1.39809e-05 -4.81582e-06
1.46914 0.654669 7.95054e-06 -6.16382e-06
1.51758 0.666204 3.33287e-05 4.701e-06
1.56609 0.649867 1.55935e-05 3.501e-05
1.61468 0.668025 -2.95988e-05 -5.19646e-06
1.66333 0.65858 1.04098e-06 4.16438e-06
1.71204 0.661801 5.8875e-06 1.58279e-05
1.76079 0.662517 4.9694e-06 -1.72835e-06
1.80957 0.66248 1.00268e-05 -1.31594e-05
1.85838 0.663217 8.40094e-06 1.83425e-05
1.90723 0.665745 3.76871e-06 2.31975e-06
1.9561 0.659697 1.15336e-05 1.16559e-05
2.00499 0.676597 1.37517e-06 -1.39276e-05
2.05391 0.666609 6.35862e-07 1.42604e-05
2.10285 0.673868 4.6499e-06 1.32674e-05
2.1518 0.667168 -2.89188e-05 -4.27291e-05
2.20077 0.672762 0.00032925 0.000310402
2.24976 0.666244 0.000231093 0.000223726
2.29877 0.676282 -0.000149163 -0.00011667
2.34779 0.671458 -4.13713e-05 -2.66413e-05
2.39683 0.6735 2.31885e-05 -3.73682e-06
2.44589 0.671229 2.75146e-05 3.49505e-05
2.49502 0.674045 -9.57038e-06 8.67942e-06
2.5442 0.671689 2.61081e-05 1.57272e-05
2.59341 0.673646 -1.48265e-07 -1.65756e-05
2.64266 0.67264 -3.72484e-05 -3.16995e-05
2.69193 0.67471 -4.75384e-06 4.03098e-07
2.74122 0.67266 0.000102862 7.08384e-05
2.79054 0.677127 1.05157e-05 2.86625e-05
2.83988 0.669292 4.92596e-06 3.04889e-05
2.88924 0.680594 2.99782e-05 1.62682e-06
2.93863 0.673227 2.63317e-06 2.07533e-05
2.98804 0.677441 -8.41903e-06 -2.48834e-05
3.03747 0.67433 -1.23238e-05 -1.13228e-05
3.08693 0.676061 3.02912e-05 1.88527e-05
3.13641 0.673898 -8.5018e-06 -4.49403e-06
3.18591 0.677556 1.6645e-05 1.55718e-05
3.23544 0.674518 9.59495e-06 6.79392e-07
3.285 0.677359 -1.59368e-05 9.08793e-06
3.33458 0.67504 -3.67249e-06 -2.08827e-06
3.38418 0.676265 1.42541e-06 4.93319e-06
3.43381 0.675293 4.15773e-06 -2.54462e-05
3.48346 0.671403 -7.73377e-06 7.68282e-06
3.53314 0.669325 8.92775e-06 -5.83544e-06
3.58284 0.672646 -1.47047e-05 -4.08526e-06
3.63257 0.66856 -4.34605e-06 -1.32293e-05
3.68232 0.672511 -5.01634e-06 6.09048e-06
3.7321 0.66848 2.20562e-05 3.2085e-05
3.7819 0.673043 -2.80714e-05 -4.31354e-05
3.83172 0.668889 -1.40322e-05 -5.93768e-05
3.88157 0.669309 1.55114e-05 6.29706e-05
3.93144 0.669697 -2.33538e-05 -4.97173e-05
3.98134 0.667643 -1.42129e-05 3.70639e-05
4.03125 0.665831 -1.19836e-05 -1.32699e-05
4.08119 0.669952 4.89127e-06 -1.6417e-05
4.13115 0.666878 -1.97597e-05 -1.34391e-05
4.18112 0.666764 -1.11297e-05 -1.25245e-05
4.23112 0.66282 -3.20258e-05 1.21991e-06
4.28114 0.667636 -7.80548e-06 -3.18611e-05
4.33118 0.662472 7.37605e-06 -1.49014e-05
4.38124 0.669573 -1.33902e-05 3.50147e-06
4.43133 0.666886 -6.49928e-06 -7.97434e-06
4.48143 0.66736 -1.14921e-05 -2.45823e-05
4.53156 0.665546 -9.63168e-06 -2.34275e-05
4.58172 0.666746 -1.58281e-05 1.34804e-06
4.63189 0.664307 -2.16329e-05 -2.94896e-05
4.68209 0.66559 -1.83829e-05 9.37689e-06
4.73232 0.664257 1.93436e-06 -1.5496e-05
4.78256 0.664162 -1.65215e-05 -3.83488e-05
4.83284 0.66135 -4.28316e-05 -1.60951e-05
4.88313 0.663572 3.9805e-06 -8.38723e-06
4.93345 0.660946 -9.58805e-06 7.01343e-06
4.98379 0.661655 -2.04471e-05 -2.57966e-05
5.03415 0.659871 1.50783e-06 -7.83091e-05
5.08454 0.661391 -1.62797e-05 3.83591e-05
5.13493 0.6603 -3.65738e-05 -2.19946e-05
5.18535 0.65963 4.9838e-07 5.17951e-06
5.23577 0.658325 -4.86516e-06 -4.27745e-06
5.2862 0.658628 -1.2978e-05 -2.0202e-05
5.33664 0.655462 -1.47332e-05 -5.80201e-06
5.38708 0.658174 -1.74038e-05 -1.72208e-05
5.43753 0.656069 -3.88573e-05 -8.13523e-06
5.48797 0.656251 6.05613e-06 -2.41407e-05
5.53842 0.654201 -1.1293e-05 -1.32012e-05
5.58887 0.656249 -2.59941e-05 -2.02773e-05
5.63932 0.654169 -1.25871e-05 -2.71595e-05
5.68978 0.654138 -2.01951e-07 -1.22743e-06
5.74024 0.652316 -2.91809e-05 -1.12602e-05
5.79071 0.653084 -2.85663e-05 -1.6318e-05
5.84119 0.650759 1.83056e-05 -6.01436e-05
5.89168 0.651144 -2.30931e-05 1.71061e-05
5.94218 0.648984 -6.02943e-06 -3.15373e-05
5.99269 0.6493 -1.78172e-05 7.07153e-06
6.04322 0.647438 -2.96599e-05 5.06926e-06
6.09376 0.648543 2.25451e-06 -3.23015e-05
6.14431 0.646911 -1.38455e-05 -4.24192e-05
6.19488 0.646971 -2.04048e-05 8.56698e-06
6.24546 0.645203 -2.45317e-06 -8.07363e-07
6.29606 0.646293 -2.44174e-05 -3.21296e-05
6.34667 0.64482 -1.88098e-05 -2.7129e-05
6.39729 0.644309 2.74578e-05 1.99423e-05
6.44792 0.642315 2.01761e-05 5.11333e-05
6.49856 0.64243 1.67273e-05 5.81293e-06
6.54922 0.640294 2.43414e-05 1.9085e-05
6.59988 0.640571 8.27838e-05 7.2964e-05
6.65055 0.638715 -8.46603e-05 -7.18054e-05
6.70122 0.639049 5.45825e-05 6.24065e-05
6.75191 0.637978 -7.23055e-05 -5.6991e-05
6.8026 0.637671 6.60836e-05 3.39926e-05
6.8533 0.636679 -2.37463e-05 -1.61262e-05
6.904 0.636501 6.58806e-05 6.40673e-05
6.95471 0.635553 -1.00607e-06 -8.78986e-06
7.00543 0.635274 6.41608e-05 7.08051e-05
7.05615 0.633811 2.52823e-05 3.85439e-05
7.10688 0.63449 1.32784e-05 1.13586e-05
7.15762 0.633821 2.88374e-05 3.85775e-05
7.20837 0.633093 4.25535e-05 2.93941e-05
7.25912 0.631598 2.7588e-05 3.35313e-05
7.30988 0.632225 1.50369e-05 2.55114e-05
7.36065 0.630763 4.48126e-05 1.15452e-05
7.41143 0.631101 2.41801e-05 4.30122e-05
7.46222 0.629812 4.17474e-05 4.44436e-05
7.51301 0.629982 2.46062e-05 2.07006e-05
7.56382 0.628929 1.34905e-05 2.21523e-05
7.61463 0.629334 3.17677e-05 1.093e-05
7.66546 0.628757 2.24162e-05 2.79473e-05
7.71631 0.628627 1.72508e-05 1.75221e-05
7.76717 0.627905 1.49266e-05 3.08514e-05
7.81804 0.627719 5.13194e-06 -2.85915e-05
7.86893 0.627007 1.15452e-05 2.25157e-05
7.91983 0.62715 2.29809e-06 1.68013e-05
7.97073 0.626353 2.99224e-05 1.97841e-05
8.02164 0.626292 -2.46223e-06 -1.21381e-05
8.07257 0.625386 -8.09074e-06 1.81374e-05
8.1235 0.625441 -2.21222e-05 -1.9855e-05
8.17444 0.624382 1.91254e-05 7.25283e-06
8.22538 0.624681 5.13619e-06 2.81341e-06
