% num_local_points | num_send_points | num_send_procs | num_recv_points | num_recv_procs 
 122044 	   38545 	   77 	   31073 	   75 
 120775 	   28093 	   25 	   24003 	   25 
 121568 	   32221 	   20 	   30434 	   21 
 120711 	   24426 	   15 	   24063 	   15 
 119975 	   41790 	   20 	   36842 	   20 
 123090 	   24525 	   14 	   23036 	   14 
 125818 	   24819 	   20 	   28933 	   18 
 123364 	   18012 	   14 	   22057 	   14 
 125141 	   36474 	   41 	   38149 	   39 
 120255 	   32599 	   25 	   26825 	   27 
 122269 	   25714 	   16 	   21520 	   15 
 123130 	   23897 	   14 	   27572 	   13 
 123423 	   35075 	   25 	   35671 	   21 
 122437 	   25307 	   16 	   23869 	   15 
 121474 	   29641 	   18 	   30667 	   18 
 124299 	   22139 	   16 	   26146 	   14 
 124410 	   35282 	   26 	   35099 	   26 
 123381 	   31119 	   18 	   32931 	   19 
 122877 	   24265 	   15 	   24735 	   15 
 122278 	   35107 	   20 	   35283 	   21 
 122385 	   26931 	   15 	   28127 	   13 
 121332 	   32360 	   24 	   31610 	   23 
 124187 	   20014 	   14 	   22076 	   13 
 123864 	   23538 	   27 	   24684 	   27 
 122073 	   48982 	   77 	   42276 	   79 
 120217 	   24086 	   18 	   23795 	   17 
 118161 	   26315 	   13 	   27038 	   13 
 118978 	   42358 	   26 	   37470 	   29 
 113612 	   38758 	   23 	   31709 	   25 
 118557 	   29769 	   14 	   32588 	   13 
 117003 	   22317 	   15 	   25632 	   15 
 116652 	   31659 	   18 	   26348 	   19 
 119337 	   34333 	   20 	   39054 	   20 
 112917 	   58231 	   49 	   48875 	   49 
 111031 	   32409 	   19 	   28154 	   20 
 108552 	   33504 	   19 	   31089 	   18 
 109339 	   35687 	   17 	   33820 	   17 
 106519 	   36042 	   13 	   34498 	   12 
 112902 	   33881 	   19 	   44647 	   28 
 113407 	   35513 	   30 	   33592 	   24 
 104601 	   47230 	   22 	   35594 	   23 
 106658 	   42171 	   18 	   40505 	   18 
 102718 	   41199 	   17 	   40741 	   16 
 107747 	   36663 	   20 	   38987 	   19 
 110223 	   32253 	   18 	   39879 	   16 
 110910 	   51239 	   57 	   44153 	   55 
 112103 	   34492 	   17 	   34481 	   17 
 111439 	   35529 	   16 	   36048 	   14 
 111412 	   43826 	   24 	   38369 	   24 
 110834 	   35576 	   14 	   36973 	   14 
 109849 	   29367 	   13 	   32596 	   19 
 108047 	   42530 	   23 	   28566 	   19 
 110752 	   30351 	   15 	   36648 	   15 
 111806 	   30080 	   20 	   37748 	   35 
